ensembl_id	gene_symbol	type	entrezgene
ENSG00000110811	LEPREL2	gene	10536
ENSG00000111664	GNB3	gene	2784
ENSG00000111665	CDCA3	gene	83461
ENSG00000111667	USP5	gene	8078
ENSG00000111669	TPI1	gene	7167
ENSG00000111671	SPSB2	gene	84727
ENSG00000010626	LRRC23	gene	10233
ENSG00000111674	ENO2	gene	2026
ENSG00000111676	ATN1	gene	1822
ENSG00000111678	C12orf57	gene	113246
ENSG00000111679	PTPN6	gene	5777
ENSG00000126749	EMG1	gene	10436
ENSG00000215021	PHB2	gene	11331
ENSG00000111684	LPCAT3	gene	10162
ENSG00000182326	C1S	gene	716
ENSG00000159403	C1R	gene	715
ENSG00000139178	C1RL	gene	51279
ENSG00000139194	RBP5	gene	83758
ENSG00000139182	CLSTN3	gene	9746
ENSG00000139197	PEX5	gene	5830
ENSG00000215009	ACSM4	gene	341392
ENSG00000177675	CD163L1	gene	283316
ENSG00000177575	CD163	gene	9332
ENSG00000111701	APOBEC1	gene	339
ENSG00000184344	GDF3	gene	9573
ENSG00000187569	DPPA3	gene	359787
ENSG00000198178	CLEC4C	gene	170482
ENSG00000205857	NANOGNB	gene	360030
ENSG00000111704	NANOG	gene	79923
ENSG00000173262	SLC2A14	gene	144195
ENSG00000059804	SLC2A3	gene	6515
ENSG00000065970	FOXJ2	gene	55810
ENSG00000171860	C3AR1	gene	719
ENSG00000089818	NECAP1	gene	25977
ENSG00000111729	CLEC4A	gene	50856
ENSG00000196946	ZNF705A	gene	440077
ENSG00000171847	FAM90A1	gene	55138
ENSG00000205846	CLEC6A	gene	93978
ENSG00000166527	CLEC4D	gene	338339
ENSG00000166523	CLEC4E	gene	26253
ENSG00000111732	AICDA	gene	57379
ENSG00000197614	MFAP5	gene	8076
ENSG00000166532	RIMKLB	gene	57494
ENSG00000166535	A2ML1	gene	144568
ENSG00000111752	PHC1	gene	1911
ENSG00000003056	M6PR	gene	4074
ENSG00000139187	KLRG1	gene	10219
ENSG00000175899	A2M	gene	2
ENSG00000126838	PZP	gene	5858
ENSG00000111796	KLRB1	gene	3820
ENSG00000069493	CLEC2D	gene	29121
ENSG00000184293	CLECL1	gene	160365
ENSG00000110848	CD69	gene	969
ENSG00000150045	KLRF1	gene	51348
ENSG00000110852	CLEC2B	gene	9976
ENSG00000256797	KLRF2	gene	100431172
ENSG00000188393	CLEC2A	gene	387836
ENSG00000172322	CLEC12A	gene	160364
ENSG00000165682	CLEC1B	gene	51266
ENSG00000256660	CLEC12B	gene	387837
ENSG00000197992	CLEC9A	gene	283420
ENSG00000150048	CLEC1A	gene	51267
ENSG00000172243	CLEC7A	gene	64581
ENSG00000173391	OLR1	gene	4973
ENSG00000165685	TMEM52B	gene	120939
ENSG00000139112	GABARAPL1	gene	23710
ENSG00000134539	KLRD1	gene	3824
ENSG00000213809	KLRK1	gene	22914
ENSG00000183542	KLRC4	gene	8302
ENSG00000255641	NKG2-E	gene	NA
ENSG00000205810	KLRC3	gene	3823
ENSG00000205809	KLRC2	gene	3822
ENSG00000134545	KLRC1	gene	3821
ENSG00000180574	EIF2S3L	gene	255308
ENSG00000111196	MAGOHB	gene	55110
ENSG00000060140	STYK1	gene	55359
ENSG00000060138	YBX3	gene	8531
ENSG00000121377	TAS2R7	gene	50837
ENSG00000121314	TAS2R8	gene	50836
ENSG00000121381	TAS2R9	gene	50835
ENSG00000111215	PRR4	gene	5554
ENSG00000121318	TAS2R10	gene	50839
ENSG00000231887	PRH1	gene	5554
ENSG00000212128	TAS2R13	gene	50838
ENSG00000134551	PRH2	gene	5555
ENSG00000212127	TAS2R14	gene	50840
ENSG00000212126	TAS2R50	gene	259296
ENSG00000255837	TAS2R20	gene	259295
ENSG00000212124	TAS2R19	gene	259294
ENSG00000256436	TAS2R31	gene	259290
ENSG00000268301	AC018630.1	gene	NA
ENSG00000226761	TAS2R46	gene	259292
ENSG00000255374	TAS2R43	gene	259289
ENSG00000256188	TAS2R30	gene	259293
ENSG00000186136	TAS2R42	gene	353164
ENSG00000197870	PRB3	gene	5544
ENSG00000230657	PRB4	gene	5545
ENSG00000251655	PRB1	gene	5542
ENSG00000121335	PRB2	gene	653247
ENSG00000139083	ETV6	gene	2120
ENSG00000121380	BCL2L14	gene	79370
ENSG00000070018	LRP6	gene	4040
ENSG00000111261	MANSC1	gene	54682
ENSG00000205791	LOH12CR2	gene	503693
ENSG00000165714	LOH12CR1	gene	118426
ENSG00000111266	DUSP16	gene	80824
ENSG00000111269	CREBL2	gene	1389
ENSG00000183150	GPR19	gene	2842
ENSG00000111276	CDKN1B	gene	1027
ENSG00000178878	APOLD1	gene	81575
ENSG00000213782	DDX47	gene	51202
ENSG00000013588	GPRC5A	gene	9052
ENSG00000111291	GPRC5D	gene	55507
ENSG00000013583	HEBP1	gene	50865
ENSG00000084444	KIAA1467	gene	57613
ENSG00000111305	GSG1	gene	83445
ENSG00000134531	EMP1	gene	2012
ENSG00000180861	C12orf36	gene	283422
ENSG00000273079	GRIN2B	gene	2904
ENSG00000171681	ATF7IP	gene	55729
ENSG00000121316	PLBD1	gene	79887
ENSG00000070019	GUCY2C	gene	2984
ENSG00000197837	HIST4H4	gene	121504
ENSG00000246705	H2AFJ	gene	55766
ENSG00000084463	WBP11	gene	51729
ENSG00000182993	C12orf60	gene	144608
ENSG00000179256	SMCO3	gene	440087
ENSG00000111339	ART4	gene	420
ENSG00000111341	MGP	gene	4256
ENSG00000139055	ERP27	gene	121506
ENSG00000111348	ARHGDIB	gene	397
ENSG00000139053	PDE6H	gene	5149
ENSG00000134533	RERG	gene	85004
ENSG00000151490	PTPRO	gene	5800
ENSG00000151491	EPS8	gene	2059
ENSG00000023734	STRAP	gene	11171
ENSG00000023697	DERA	gene	51071
ENSG00000188991	SLC15A5	gene	729025
ENSG00000008394	MGST1	gene	4257
ENSG00000048540	LMO3	gene	55885
ENSG00000111404	RERGL	gene	79785
ENSG00000139144	PIK3C2G	gene	5288
ENSG00000139151	PLCZ1	gene	89869
ENSG00000177938	CAPZA3	gene	93661
ENSG00000052126	PLEKHA5	gene	54477
ENSG00000139154	AEBP2	gene	121536
ENSG00000172572	PDE3A	gene	5139
ENSG00000139155	SLCO1C1	gene	53919
ENSG00000111700	SLCO1B3	gene	28234
ENSG00000257046	LST3	gene	NA
ENSG00000205754	SLCO1B7	gene	338821
ENSG00000134538	SLCO1B1	gene	10599
ENSG00000084453	SLCO1A2	gene	6579
ENSG00000121351	IAPP	gene	3375
ENSG00000121350	PYROXD1	gene	79912
ENSG00000004700	RECQL	gene	5965
ENSG00000111711	GOLT1B	gene	51026
ENSG00000134548	C12orf39	gene	80763
ENSG00000111713	GYS2	gene	2998
ENSG00000111716	LDHB	gene	3945
ENSG00000121361	KCNJ8	gene	3764
ENSG00000069431	ABCC9	gene	10060
ENSG00000111726	CMAS	gene	55907
ENSG00000111728	ST8SIA1	gene	6489
ENSG00000111731	C2CD5	gene	9847
ENSG00000139163	ETNK1	gene	55500
ENSG00000134532	SOX5	gene	6660
ENSG00000060982	BCAT1	gene	586
ENSG00000268865	AC026310.1	gene	NA
ENSG00000226397	C12orf77	gene	196415
ENSG00000118308	LRMP	gene	4033
ENSG00000118307	CASC1	gene	55259
ENSG00000205707	LYRM5	gene	144363
ENSG00000133703	KRAS	gene	3845
ENSG00000268076	AC087239.1	gene	NA
ENSG00000152936	IFLTD1	gene	160492
ENSG00000123094	RASSF8	gene	11228
ENSG00000123095	BHLHE41	gene	79365
ENSG00000123096	SSPN	gene	8082
ENSG00000123104	ITPR2	gene	3709
ENSG00000064102	ASUN	gene	55726
ENSG00000111790	FGFR1OP2	gene	26127
ENSG00000064115	TM7SF3	gene	51768
ENSG00000152944	MED21	gene	9412
ENSG00000214700	C12orf71	gene	728858
ENSG00000211455	STK38L	gene	23012
ENSG00000029153	ARNTL2	gene	56938
ENSG00000165935	SMCO2	gene	341346
ENSG00000110841	PPFIBP1	gene	8496
ENSG00000174236	REP15	gene	387849
ENSG00000061794	MRPS35	gene	60488
ENSG00000205693	MANSC4	gene	100287284
ENSG00000087448	KLHL42	gene	57542
ENSG00000087494	PTHLH	gene	5744
ENSG00000123106	CCDC91	gene	55297
ENSG00000064763	FAR2	gene	55711
ENSG00000087502	ERGIC2	gene	51290
ENSG00000257599	OVCH1-AS1	gene	101055625
ENSG00000187950	OVCH1	gene	341350
ENSG00000133687	TMTC1	gene	83857
ENSG00000133704	IPO8	gene	10526
ENSG00000110888	CAPRIN2	gene	65981
ENSG00000110900	TSPAN11	gene	441631
ENSG00000013573	DDX11	gene	1663
ENSG00000139146	FAM60A	gene	58516
ENSG00000177340	AC024940.1	gene	79857
ENSG00000170456	DENND5B	gene	160518
ENSG00000139160	METTL20	gene	254013
ENSG00000151743	AMN1	gene	196394
ENSG00000188375	H3F3C	gene	440093
ENSG00000174718	KIAA1551	gene	55196
ENSG00000151746	BICD1	gene	636
ENSG00000139132	FGD4	gene	121512
ENSG00000087470	DNM1L	gene	10059
ENSG00000139131	YARS2	gene	51067
ENSG00000057294	PKP2	gene	5318
ENSG00000110975	SYT10	gene	341359
ENSG00000139133	ALG10	gene	84920
ENSG00000175548	ALG10B	gene	144245
ENSG00000139117	CPNE8	gene	144402
ENSG00000139116	KIF21A	gene	55605
ENSG00000173208	ABCD2	gene	225
ENSG00000180116	C12orf40	gene	283461
ENSG00000151229	SLC2A13	gene	114134
ENSG00000188906	LRRK2	gene	120892
ENSG00000205592	MUC19	gene	283463
ENSG00000018236	CNTN1	gene	1272
ENSG00000165966	PDZRN4	gene	29951
ENSG00000151233	GXYLT1	gene	283464
ENSG00000015153	YAF2	gene	10138
ENSG00000269367	AC020629.1	gene	NA
ENSG00000134283	PPHLN1	gene	51535
ENSG00000139168	ZCRB1	gene	85437
ENSG00000139174	PRICKLE1	gene	144165
ENSG00000173157	ADAMTS20	gene	80070
ENSG00000129317	PUS7L	gene	83448
ENSG00000198001	IRAK4	gene	51135
ENSG00000151239	TWF1	gene	5756
ENSG00000139173	TMEM117	gene	84216
ENSG00000184613	NELL2	gene	4753
ENSG00000185610	DBX2	gene	440097
ENSG00000177119	ANO6	gene	196527
ENSG00000189079	ARID2	gene	196528
ENSG00000139218	SCAF11	gene	9169
ENSG00000111371	SLC38A1	gene	81539
ENSG00000134294	SLC38A2	gene	54407
ENSG00000139209	SLC38A4	gene	55089
ENSG00000139211	AMIGO2	gene	347902
ENSG00000179715	PCED1B	gene	91523
ENSG00000005175	RPAP3	gene	79657
ENSG00000111405	ENDOU	gene	8909
ENSG00000079337	RAPGEF3	gene	10411
ENSG00000211584	SLC48A1	gene	55652
ENSG00000061273	HDAC7	gene	51564
ENSG00000268069	AC004466.1	gene	NA
ENSG00000111424	VDR	gene	7421
ENSG00000134291	TMEM106C	gene	79022
ENSG00000139219	COL2A1	gene	1280
ENSG00000257955	RP1-228P16.5	gene	NA
ENSG00000079387	SENP1	gene	29843
ENSG00000152556	PFKM	gene	5213
ENSG00000177981	ASB8	gene	140461
ENSG00000177875	C12orf68	gene	387856
ENSG00000269514	DKFZP779L1853	gene	NA
ENSG00000172640	OR10AD1	gene	121275
ENSG00000187166	H1FNT	gene	341567
ENSG00000167528	ZNF641	gene	121274
ENSG00000269282	AC024257.1	gene	NA
ENSG00000139223	ANP32D	gene	23519
ENSG00000177627	C12orf54	gene	121273
ENSG00000197376	OR8S1	gene	NA
ENSG00000167531	LALBA	gene	3906
ENSG00000139620	KANSL2	gene	54934
ENSG00000129315	CCNT1	gene	904
ENSG00000257987	LINC00935	gene	255411
ENSG00000174233	ADCY6	gene	112
ENSG00000167535	CACNB3	gene	784
ENSG00000174243	DDX23	gene	9416
ENSG00000172602	RND1	gene	27289
ENSG00000272822	RP11-302B13.5	gene	NA
ENSG00000139537	CCDC65	gene	85478
ENSG00000134285	FKBP11	gene	51303
ENSG00000255863	AC073610.5	gene	NA
ENSG00000134287	ARF3	gene	377
ENSG00000169884	WNT10B	gene	7480
ENSG00000125084	WNT1	gene	7471
ENSG00000181418	DDN	gene	23109
ENSG00000181929	PRKAG1	gene	5571
ENSG00000167548	KMT2D	gene	8085
ENSG00000167550	RHEBL1	gene	121268
ENSG00000139549	DHH	gene	50846
ENSG00000139636	LMBR1L	gene	55716
ENSG00000123416	TUBA1B	gene	10376
ENSG00000167552	TUBA1A	gene	7846
ENSG00000167553	TUBA1C	gene	84790
ENSG00000135406	PRPH	gene	5630
ENSG00000135451	TROAP	gene	10024
ENSG00000186897	C1QL4	gene	338761
ENSG00000178401	DNAJC22	gene	79962
ENSG00000123352	SPATS2	gene	65244
ENSG00000135519	KCNH3	gene	23416
ENSG00000187778	MCRS1	gene	10445
ENSG00000110844	PRPF40B	gene	25766
ENSG00000135436	FAM186B	gene	84070
ENSG00000161791	FMNL3	gene	91010
ENSG00000139644	TMBIM6	gene	7009
ENSG00000167566	NCKAP5L	gene	57701
ENSG00000186666	BCDIN3D	gene	144233
ENSG00000135472	FAIM2	gene	23017
ENSG00000167580	AQP2	gene	359
ENSG00000161798	AQP5	gene	362
ENSG00000086159	AQP6	gene	363
ENSG00000161800	RACGAP1	gene	29127
ENSG00000110881	ASIC1	gene	41
ENSG00000066117	SMARCD1	gene	6602
ENSG00000167588	GPD1	gene	2819
ENSG00000178449	COX14	gene	84987
ENSG00000139624	CERS5	gene	91012
ENSG00000050405	LIMA1	gene	51474
ENSG00000269529	AC140061.12	gene	NA
ENSG00000185958	FAM186A	gene	121006
ENSG00000161813	LARP4	gene	113251
ENSG00000066084	DIP2B	gene	57609
ENSG00000123268	ATF1	gene	466
ENSG00000186452	TMPRSS12	gene	283471
ENSG00000185432	METTL7A	gene	25840
ENSG00000214511	HIGD1C	gene	613227
ENSG00000110911	SLC11A2	gene	4891
ENSG00000050426	LETMD1	gene	25875
ENSG00000110925	CSRNP2	gene	81566
ENSG00000135457	TFCP2	gene	7024
ENSG00000184271	POU6F1	gene	5463
ENSG00000269339	AC139768.1	gene	NA
ENSG00000183283	DAZAP2	gene	9802
ENSG00000170545	SMAGP	gene	57228
ENSG00000110934	BIN2	gene	51411
ENSG00000139610	CELA1	gene	1990
ENSG00000139629	GALNT6	gene	11226
ENSG00000050438	SLC4A8	gene	9498
ENSG00000196876	SCN8A	gene	6334
ENSG00000260415	AC068987.1	gene	NA
ENSG00000167612	ANKRD33	gene	341405
ENSG00000139567	ACVRL1	gene	94
ENSG00000135503	ACVR1B	gene	91
ENSG00000161835	GRASP	gene	160622
ENSG00000123358	NR4A1	gene	3164
ENSG00000123395	C12orf44	gene	60673
ENSG00000167767	KRT80	gene	144501
ENSG00000135480	KRT7	gene	3855
ENSG00000170442	KRT86	gene	3892
ENSG00000205426	KRT81	gene	3887
ENSG00000170523	KRT83	gene	3889
ENSG00000267873	AC121757.1	gene	NA
ENSG00000135443	KRT85	gene	3891
ENSG00000161849	KRT84	gene	3890
ENSG00000161850	KRT82	gene	3888
ENSG00000170454	KRT75	gene	9119
ENSG00000185479	KRT6B	gene	3854
ENSG00000170465	KRT6C	gene	286887
ENSG00000205420	KRT6A	gene	3853
ENSG00000186081	KRT5	gene	3852
ENSG00000268716	AC055736.1	gene	NA
ENSG00000139648	KRT71	gene	112802
ENSG00000170484	KRT74	gene	121391
ENSG00000170486	KRT72	gene	140807
ENSG00000186049	KRT73	gene	319101
ENSG00000172867	KRT2	gene	3849
ENSG00000167768	KRT1	gene	3848
ENSG00000189182	KRT77	gene	374454
ENSG00000185069	KRT76	gene	51350
ENSG00000186442	KRT3	gene	3850
ENSG00000170477	KRT4	gene	3851
ENSG00000185640	KRT79	gene	338785
ENSG00000170423	KRT78	gene	196374
ENSG00000170421	KRT8	gene	3856
ENSG00000111057	KRT18	gene	3875
ENSG00000063046	EIF4B	gene	1975
ENSG00000111077	TENC1	gene	23371
ENSG00000167778	SPRYD3	gene	84926
ENSG00000167779	IGFBP6	gene	3489
ENSG00000167780	SOAT2	gene	8435
ENSG00000139631	CSAD	gene	51380
ENSG00000139651	ZNF740	gene	283337
ENSG00000139626	ITGB7	gene	3695
ENSG00000172819	RARG	gene	5916
ENSG00000182544	MFSD5	gene	84975
ENSG00000135476	ESPL1	gene	9700
ENSG00000123349	PFDN5	gene	5204
ENSG00000139637	C12orf10	gene	60314
ENSG00000094914	AAAS	gene	8086
ENSG00000170374	SP7	gene	121340
ENSG00000185591	SP1	gene	6667
ENSG00000135409	AMHR2	gene	269
ENSG00000205352	PRR13	gene	54458
ENSG00000197111	PCBP2	gene	5094
ENSG00000139625	MAP3K12	gene	7786
ENSG00000139546	TARBP2	gene	6895
ENSG00000267281	RP11-793H13.10	gene	NA
ENSG00000139574	NPFF	gene	8620
ENSG00000170653	ATF7	gene	11016
ENSG00000135390	ATP5G2	gene	517
ENSG00000012822	CALCOCO1	gene	57658
ENSG00000123364	HOXC13	gene	3229
ENSG00000123407	HOXC12	gene	3228
ENSG00000123388	HOXC11	gene	3227
ENSG00000180818	HOXC10	gene	3226
ENSG00000273049	RP11-834C11.12	gene	NA
ENSG00000197757	HOXC6	gene	3223
ENSG00000180806	HOXC9	gene	3225
ENSG00000037965	HOXC8	gene	3224
ENSG00000198353	HOXC4	gene	3221
ENSG00000172789	HOXC5	gene	3222
ENSG00000273266	HOXC4	gene	NA
ENSG00000123415	SMUG1	gene	23583
ENSG00000094916	CBX5	gene	23468
ENSG00000135486	HNRNPA1	gene	3178
ENSG00000123405	NFE2	gene	4778
ENSG00000111481	COPZ1	gene	22818
ENSG00000139572	GPR84	gene	53831
ENSG00000161642	ZNF385A	gene	25946
ENSG00000161638	ITGA5	gene	3678
ENSG00000170627	GTSF1	gene	121355
ENSG00000123338	NCKAP1L	gene	3071
ENSG00000123360	PDE1B	gene	5153
ENSG00000135447	PPP1R1A	gene	5502
ENSG00000135413	LACRT	gene	90070
ENSG00000161634	DCD	gene	117159
ENSG00000172551	MUCL1	gene	118430
ENSG00000135426	TESPA1	gene	9840
ENSG00000123307	NEUROD4	gene	58158
ENSG00000170605	OR9K2	gene	441639
ENSG00000179919	OR10A7	gene	121364
ENSG00000197706	OR6C74	gene	254783
ENSG00000188324	OR6C6	gene	283365
ENSG00000205330	OR6C1	gene	390321
ENSG00000205329	OR6C3	gene	254786
ENSG00000187857	OR6C75	gene	390323
ENSG00000205328	OR6C65	gene	403282
ENSG00000185821	OR6C76	gene	390326
ENSG00000179695	OR6C2	gene	341416
ENSG00000184954	OR6C70	gene	390327
ENSG00000205327	OR6C68	gene	403284
ENSG00000179626	OR6C4	gene	341418
ENSG00000179615	OR2AP1	gene	121129
ENSG00000175398	OR10P1	gene	121130
ENSG00000170439	METTL7B	gene	196410
ENSG00000135424	ITGA7	gene	3679
ENSG00000258311	RP11-644F5.10	gene	100528022
ENSG00000135441	BLOC1S1	gene	2647
ENSG00000135437	RDH5	gene	5959
ENSG00000135404	CD63	gene	967
ENSG00000135414	GDF11	gene	10220
ENSG00000205323	SARNP	gene	84324
ENSG00000257390	RP11-762I7.5	gene	NA
ENSG00000123353	ORMDL2	gene	29095
ENSG00000135392	DNAJC14	gene	85406
ENSG00000123342	MMP19	gene	4327
ENSG00000170473	WIBG	gene	84305
ENSG00000065357	DGKA	gene	1606
ENSG00000185664	PMEL	gene	6490
ENSG00000123374	CDK2	gene	1017
ENSG00000111540	RAB5B	gene	5869
ENSG00000139531	SUOX	gene	6821
ENSG00000123411	IKZF4	gene	64375
ENSG00000197728	RPS26	gene	6231
ENSG00000065361	ERBB3	gene	2065
ENSG00000257411	RP11-603J24.9	gene	NA
ENSG00000170515	PA2G4	gene	5036
ENSG00000229117	RPL41	gene	6171
ENSG00000135482	ZC3H10	gene	84872
ENSG00000139641	ESYT1	gene	23344
ENSG00000196465	MYL6B	gene	140465
ENSG00000092841	MYL6	gene	4637
ENSG00000139613	SMARCC2	gene	6601
ENSG00000181852	RNF41	gene	10193
ENSG00000139579	NABP2	gene	79035
ENSG00000139540	SLC39A5	gene	283375
ENSG00000139645	ANKRD52	gene	283373
ENSG00000135469	COQ10A	gene	93058
ENSG00000062485	CS	gene	1431
ENSG00000144785	RP11-977G19.10	gene	NA
ENSG00000257727	CNPY2	gene	10330
ENSG00000135473	PAN2	gene	9924
ENSG00000110944	IL23A	gene	51561
ENSG00000170581	STAT2	gene	6773
ENSG00000175336	APOF	gene	319
ENSG00000111602	TIMELESS	gene	8914
ENSG00000135517	MIP	gene	4284
ENSG00000176422	SPRYD4	gene	283377
ENSG00000135423	GLS2	gene	27165
ENSG00000076067	RBMS2	gene	5939
ENSG00000076108	BAZ2A	gene	11176
ENSG00000110955	ATP5B	gene	506
ENSG00000110958	PTGES3	gene	10728
ENSG00000196531	NACA	gene	4666
ENSG00000198056	PRIM1	gene	5557
ENSG00000025423	HSD17B6	gene	8630
ENSG00000170426	SDR9C7	gene	121214
ENSG00000139547	RDH16	gene	8608
ENSG00000166856	GPR182	gene	11318
ENSG00000268162	HBCBP	gene	NA
ENSG00000166860	ZBTB39	gene	9880
ENSG00000166863	TAC3	gene	6866
ENSG00000166866	MYO1A	gene	4640
ENSG00000166881	TMEM194A	gene	23306
ENSG00000166886	NAB2	gene	4665
ENSG00000166888	STAT6	gene	6778
ENSG00000123384	LRP1	gene	4035
ENSG00000182379	NXPH4	gene	11247
ENSG00000182199	SHMT2	gene	6472
ENSG00000185633	NDUFA4L2	gene	56901
ENSG00000185482	STAC3	gene	246329
ENSG00000179912	R3HDM2	gene	22864
ENSG00000268367	AC126614.1	gene	NA
ENSG00000175189	INHBC	gene	3626
ENSG00000139269	INHBE	gene	83729
ENSG00000111087	GLI1	gene	2735
ENSG00000123329	ARHGAP9	gene	64333
ENSG00000166986	MARS	gene	4141
ENSG00000175197	DDIT3	gene	1649
ENSG00000166987	MBD6	gene	114785
ENSG00000175203	DCTN2	gene	10540
ENSG00000155980	KIF5A	gene	3798
ENSG00000166908	PIP4K2C	gene	79837
ENSG00000178498	DTX3	gene	196403
ENSG00000240771	ARHGEF25	gene	115557
ENSG00000135502	SLC26A10	gene	65012
ENSG00000135454	B4GALNT1	gene	2583
ENSG00000135506	OS9	gene	10956
ENSG00000135439	AGAP2	gene	116986
ENSG00000255737	AGAP2-AS1	gene	100130776
ENSG00000135452	TSPAN31	gene	6302
ENSG00000135446	CDK4	gene	1019
ENSG00000139266	MARCH9	gene	92979
ENSG00000111012	CYP27B1	gene	1594
ENSG00000037897	METTL1	gene	4234
ENSG00000123427	METTL21B	gene	25895
ENSG00000257921	RP11-571M6.15	gene	NA
ENSG00000123297	TSFM	gene	10102
ENSG00000135407	AVIL	gene	10677
ENSG00000175215	CTDSP2	gene	10106
ENSG00000166896	XRCC6BP1	gene	91419
ENSG00000258231	RP11-362K2.2	gene	100506869
ENSG00000139263	LRIG3	gene	121227
ENSG00000257230	RP11-272B17.2	gene	NA
ENSG00000118596	SLC16A7	gene	9194
ENSG00000198673	FAM19A2	gene	338811
ENSG00000135655	USP15	gene	9958
ENSG00000061987	MON2	gene	23041
ENSG00000221949	C12orf61	gene	283416
ENSG00000111110	PPM1H	gene	57460
ENSG00000166148	AVPR1A	gene	552
ENSG00000177990	DPY19L2	gene	283417
ENSG00000118600	TMEM5	gene	10329
ENSG00000196935	SRGAP1	gene	57522
ENSG00000174206	C12orf66	gene	144577
ENSG00000185306	C12orf56	gene	115749
ENSG00000184575	XPOT	gene	11260
ENSG00000183735	TBK1	gene	29110
ENSG00000153179	RASSF3	gene	283349
ENSG00000268028	AC025262.1	gene	NA
ENSG00000135677	GNS	gene	2799
ENSG00000111490	TBC1D30	gene	23329
ENSG00000156076	WIF1	gene	11197
ENSG00000174106	LEMD3	gene	23592
ENSG00000174099	MSRB3	gene	253827
ENSG00000149948	HMGA2	gene	8091
ENSG00000197301	RP11-366L20.2	gene	100129940
ENSG00000267942	AC090673.2	gene	NA
ENSG00000139233	LLPH	gene	84298
ENSG00000155957	TMBIM4	gene	51643
ENSG00000090376	IRAK3	gene	11213
ENSG00000127311	HELB	gene	92797
ENSG00000155974	GRIP1	gene	23426
ENSG00000111530	CAND1	gene	55832
ENSG00000127334	DYRK2	gene	8445
ENSG00000111537	IFNG	gene	3458
ENSG00000111536	IL26	gene	55801
ENSG00000127318	IL22	gene	50616
ENSG00000111554	MDM1	gene	56890
ENSG00000127314	RAP1B	gene	5908
ENSG00000111581	NUP107	gene	57122
ENSG00000175782	SLC35E3	gene	55508
ENSG00000251695	AC124890.1	gene	NA
ENSG00000135679	MDM2	gene	4193
ENSG00000135678	CPM	gene	1368
ENSG00000111605	CPSF6	gene	11052
ENSG00000090382	LYZ	gene	4069
ENSG00000127337	YEATS4	gene	8089
ENSG00000166225	FRS2	gene	10818
ENSG00000166226	CCT2	gene	10576
ENSG00000198812	LRRC10	gene	376132
ENSG00000127325	BEST3	gene	144453
ENSG00000127328	RAB3IP	gene	117177
ENSG00000166268	MYRFL	gene	196446
ENSG00000111596	CNOT2	gene	4848
ENSG00000135643	KCNMB4	gene	27345
ENSG00000127329	PTPRB	gene	5787
ENSG00000153233	PTPRR	gene	5801
ENSG00000258053	CTD-2021H9.3	gene	NA
ENSG00000127324	TSPAN8	gene	7103
ENSG00000139292	LGR5	gene	8549
ENSG00000133858	ZFC3H1	gene	196441
ENSG00000173451	THAP2	gene	83591
ENSG00000139291	TMEM19	gene	55266
ENSG00000080371	RAB21	gene	23011
ENSG00000121749	TBC1D15	gene	64786
ENSG00000139287	TPH2	gene	121278
ENSG00000072657	TRHDE	gene	29953
ENSG00000253719	ATXN7L3B	gene	552889
ENSG00000166006	KCNC2	gene	3747
ENSG00000180881	CAPS2	gene	84698
ENSG00000173401	GLIPR1L1	gene	256710
ENSG00000180481	GLIPR1L2	gene	144321
ENSG00000139278	GLIPR1	gene	11010
ENSG00000111615	KRR1	gene	11103
ENSG00000139289	PHLDA1	gene	22822
ENSG00000187109	NAP1L1	gene	4673
ENSG00000179941	BBS10	gene	79738
ENSG00000091039	OSBPL8	gene	114882
ENSG00000186908	ZDHHC17	gene	23390
ENSG00000175183	CSRP2	gene	1466
ENSG00000165891	E2F7	gene	144455
ENSG00000268519	AC073528.1	gene	NA
ENSG00000067798	NAV3	gene	89795
ENSG00000067715	SYT1	gene	6857
ENSG00000177425	PAWR	gene	5074
ENSG00000058272	PPP1R12A	gene	4659
ENSG00000269531	AC073569.1	gene	NA
ENSG00000165899	OTOGL	gene	283310
ENSG00000139304	PTPRQ	gene	374462
ENSG00000111046	MYF6	gene	4618
ENSG00000111049	MYF5	gene	4617
ENSG00000111052	LIN7A	gene	8825
ENSG00000111058	ACSS3	gene	79611
ENSG00000139220	PPFIA2	gene	8499
ENSG00000133773	CCDC59	gene	29080
ENSG00000127720	METTL25	gene	84190
ENSG00000179104	TMTC2	gene	160335
ENSG00000072041	SLC6A15	gene	55117
ENSG00000231738	TSPAN19	gene	144448
ENSG00000133640	LRRIQ1	gene	84125
