ensembl_id	entrezgene_id	genesymbol	biotype	Length
ENSG00000221972	NA	C3orf36	protein_coding	1665
ENSG00000221977	26686	OR4E2	protein_coding	942
ENSG00000221978	81669	CCNL2	protein_coding	4134
ENSG00000221983	7311	UBA52	protein_coding	3397
ENSG00000221986	343263	MYBPHL	protein_coding	1789
ENSG00000221988	9374	PPT2	protein_coding	2034
ENSG00000221989	442361	OR2A2	protein_coding	1051
ENSG00000221990	NA	C5orf55	protein_coding	1614
ENSG00000221994	57232	ZNF630	protein_coding	3349
ENSG00000221995	9220	TIAF1	protein_coding	4081
ENSG00000221996	143496	OR52B4	protein_coding	1124
ENSG00000222000	NA	AC092675.3	protein_coding	1164
ENSG00000222001	NA	AC106876.2	protein_coding	535
ENSG00000222004	285941	C7orf71	protein_coding	1956
ENSG00000222005	NA	AC016722.1	protein_coding	2051
ENSG00000222007	NA	AC064874.1	protein_coding	600
ENSG00000222009	149478	BTBD19	protein_coding	1685
ENSG00000222011	222234	FAM185A	protein_coding	2475
ENSG00000222012	105375614	AC005481.5	protein_coding	3456
ENSG00000222014	84084	RAB6C	protein_coding	2761
ENSG00000222017	NA	AC011997.1	protein_coding	974
ENSG00000222018	101928147	AP000322.54	protein_coding	756
ENSG00000222019	NA	URAHP	pseudogene	1186
ENSG00000222020	NA	AC062017.1	protein_coding	613
ENSG00000222022	NA	AC112721.1	protein_coding	588
ENSG00000222024	NA	AC004945.1	pseudogene	983
ENSG00000222028	122706	PSMB11	protein_coding	1894
ENSG00000222030	NA	AC007131.1	lincRNA	2036
ENSG00000222031	NA	AC023469.1	protein_coding	469
ENSG00000222032	NA	AC112721.2	lincRNA	541
ENSG00000222033	NA	AC007405.2	protein_coding	2117
ENSG00000222035	NA	AC079354.3	antisense	3093
ENSG00000222036	641455	POTEG	protein_coding	7229
ENSG00000222037	NA	IGLC6	IG_C_pseudogene	317
ENSG00000222038	653781	POTEJ	protein_coding	3074
ENSG00000222040	NA	ADRA2B	protein_coding	3278
ENSG00000222041	NA	LINC00152	lincRNA	3125
ENSG00000222042	NA	AP000233.4	lincRNA	763
ENSG00000222043	NA	AC079305.10	antisense	309
ENSG00000222044	NA	RP5-1039K5.16	antisense	1055
ENSG00000222046	149069	DCDC2B	protein_coding	759
ENSG00000222047	414236	C10orf55	protein_coding	1598
ENSG00000222051	NA	RNU6-1165P	snRNA	107
ENSG00000222054	NA	RNA5SP177	rRNA	107
ENSG00000222055	NA	AC092117.1	miRNA	53
ENSG00000222057	NA	RNU4-62P	snRNA	130
ENSG00000222064	NA	AC108137.1	miRNA	79
ENSG00000222066	NA	AL163760.1	miRNA	119
ENSG00000222067	NA	RNU4-86P	snRNA	219
ENSG00000222068	NA	RN7SKP154	misc_RNA	290
ENSG00000222069	NA	RN7SKP285	misc_RNA	318
ENSG00000222070	NA	AC010150.2	miRNA	105
ENSG00000222071	NA	MIR1915	miRNA	80
ENSG00000222072	NA	Y_RNA	misc_RNA	107
ENSG00000222076	NA	RNU2-3P	snRNA	191
ENSG00000222078	NA	RN7SKP110	misc_RNA	285
ENSG00000222079	NA	AC020636.1	miRNA	99
ENSG00000222080	NA	AL356310.1	miRNA	94
ENSG00000222084	NA	AL445074.1	miRNA	112
ENSG00000222085	NA	AC024568.1	miRNA	123
ENSG00000222086	NA	AC010609.1	miRNA	115
ENSG00000222087	NA	RNU6-721P	snRNA	105
ENSG00000222092	NA	RNU6-908P	snRNA	94
ENSG00000222094	NA	RNU2-65P	snRNA	185
ENSG00000222095	NA	SNORD113	snoRNA	74
ENSG00000222096	NA	AC019051.1	miRNA	110
ENSG00000222099	NA	RN7SKP32	misc_RNA	303
ENSG00000222100	NA	RNA5SP316	rRNA	116
ENSG00000222101	NA	AC091705.2	miRNA	91
ENSG00000222102	NA	RN7SKP232	misc_RNA	290
ENSG00000222107	NA	RN7SKP117	misc_RNA	264
ENSG00000222108	NA	RNA5SP317	rRNA	116
ENSG00000222109	NA	AC093515.1	miRNA	94
ENSG00000222111	NA	RN7SKP148	misc_RNA	275
ENSG00000222112	NA	RN7SKP16	misc_RNA	299
ENSG00000222114	NA	RNU6-985P	snRNA	104
ENSG00000222117	NA	AL391867.1	miRNA	88
ENSG00000222118	NA	RNA5SP487	rRNA	122
ENSG00000222120	NA	RNA5SP81	rRNA	110
ENSG00000222121	NA	AL512290.1	miRNA	93
ENSG00000222122	NA	RNU6-648P	snRNA	107
ENSG00000222123	NA	RNA5SP390	rRNA	113
ENSG00000222126	NA	RNU2-9P	snRNA	145
ENSG00000222129	NA	RNA5SP36	rRNA	133
ENSG00000222133	NA	AC003666.1	miRNA	102
ENSG00000222139	NA	RNU6-380P	snRNA	107
ENSG00000222145	NA	SNORA73	snoRNA	189
ENSG00000222146	NA	RNU4-37P	snRNA	84
ENSG00000222148	NA	RNY4P30	misc_RNA	95
ENSG00000222150	NA	RNA5SP239	rRNA	129
ENSG00000222152	NA	RNU6-1166P	snRNA	83
ENSG00000222154	NA	RN7SKP218	misc_RNA	292
ENSG00000222158	NA	AP003471.2	miRNA	80
ENSG00000222161	NA	Z97356.1	miRNA	74
ENSG00000222162	NA	RN7SKP151	misc_RNA	316
ENSG00000222164	NA	RN7SKP266	misc_RNA	287
ENSG00000222168	NA	Y_RNA	misc_RNA	94
ENSG00000222170	NA	RNU6-257P	snRNA	98
ENSG00000222174	NA	RN7SKP146	misc_RNA	334
ENSG00000222177	NA	RNU4-30P	snRNA	143
ENSG00000222178	NA	RNA5SP181	rRNA	98
ENSG00000222179	NA	RN7SKP26	misc_RNA	293
ENSG00000222182	NA	RNA5SP156	rRNA	110
ENSG00000222185	NA	SNORD113	snoRNA	75
ENSG00000222190	NA	MIR1910	miRNA	80
ENSG00000222192	NA	Y_RNA	misc_RNA	99
ENSG00000222196	NA	AC121157.1	miRNA	91
ENSG00000222197	NA	AL359836.1	miRNA	101
ENSG00000222202	NA	RNU4-26P	snRNA	107
ENSG00000222203	NA	Y_RNA	misc_RNA	95
ENSG00000222205	NA	RNA5SP266	rRNA	108
ENSG00000222206	NA	Y_RNA	misc_RNA	109
ENSG00000222207	NA	RNA5SP407	rRNA	110
ENSG00000222208	NA	RNA5SP129	rRNA	118
ENSG00000222209	NA	RNA5SP56	rRNA	118
ENSG00000222210	NA	RN7SKP65	misc_RNA	313
ENSG00000222213	NA	RNU6-588P	snRNA	105
ENSG00000222219	NA	AC091736.1	miRNA	104
ENSG00000222220	NA	RN7SKP129	misc_RNA	299
ENSG00000222222	NA	RNU2-17P	snRNA	190
ENSG00000222224	NA	Y_RNA	misc_RNA	98
ENSG00000222225	NA	RNU6-447P	snRNA	104
ENSG00000222226	NA	AC006926.1	miRNA	96
ENSG00000222230	NA	RNA5SP158	rRNA	102
ENSG00000222231	NA	RNU2-54P	snRNA	190
ENSG00000222232	NA	RNA5SP89	rRNA	108
ENSG00000222235	NA	AL157392.1	miRNA	95
ENSG00000222236	NA	RNA5SP163	rRNA	99
ENSG00000222238	NA	RNU2-43P	snRNA	190
ENSG00000222240	NA	RN7SKP156	misc_RNA	342
ENSG00000222244	NA	RNA5SP431	rRNA	120
ENSG00000222246	100302126	MIR1471	miRNA	57
ENSG00000222248	NA	RNA5SP201	rRNA	124
ENSG00000222249	NA	RNU6-262P	snRNA	116
ENSG00000222251	NA	RNA5SP95	rRNA	137
ENSG00000222255	NA	RNU6-101P	snRNA	104
ENSG00000222257	NA	RN7SKP199	misc_RNA	305
ENSG00000222259	NA	RN7SKP114	misc_RNA	279
ENSG00000222262	NA	AC092846.1	miRNA	126
ENSG00000222266	NA	RNU6-757P	snRNA	100
ENSG00000222267	NA	RNU6-892P	snRNA	99
ENSG00000222268	NA	RNA5SP425	rRNA	112
ENSG00000222274	NA	AC018690.1	miRNA	130
ENSG00000222276	NA	RNU2-33P	snRNA	192
ENSG00000222281	NA	RN7SKP111	misc_RNA	271
ENSG00000222282	NA	RNU6-584P	snRNA	95
ENSG00000222285	NA	RNA5SP193	rRNA	107
ENSG00000222287	NA	RNU6-1043P	snRNA	99
ENSG00000222293	NA	RNU2-36P	snRNA	191
ENSG00000222296	NA	Y_RNA	misc_RNA	92
ENSG00000222297	NA	RNU6-1156P	snRNA	100
ENSG00000222298	NA	AL031655.2	miRNA	87
ENSG00000222299	NA	AC009142.1	miRNA	73
ENSG00000222300	NA	RNU2-21P	snRNA	188
ENSG00000222301	NA	RNY5P8	misc_RNA	77
ENSG00000222302	NA	RNA5SP371	rRNA	125
ENSG00000222303	NA	RNU6-935P	snRNA	100
ENSG00000222305	NA	Y_RNA	misc_RNA	140
ENSG00000222306	NA	Y_RNA	misc_RNA	82
ENSG00000222308	NA	RNA5SP198	rRNA	127
ENSG00000222311	NA	AC084882.1	miRNA	76
ENSG00000222312	NA	RNA5SP178	rRNA	128
ENSG00000222313	NA	RN7SKP267	misc_RNA	285
ENSG00000222314	NA	RNU6-1118P	snRNA	104
ENSG00000222316	NA	AC008581.1	miRNA	110
ENSG00000222317	NA	RNA5SP118	rRNA	109
ENSG00000222320	NA	RNU6-1050P	snRNA	107
ENSG00000222321	NA	MIR1912	miRNA	80
ENSG00000222327	NA	RNU6-855P	snRNA	104
ENSG00000222329	NA	RNU6-1076P	snRNA	104
ENSG00000222331	NA	AC104434.1	miRNA	131
ENSG00000222333	NA	AC093680.1	miRNA	80
ENSG00000222334	NA	AC105242.1	miRNA	80
ENSG00000222335	NA	Y_RNA	misc_RNA	105
ENSG00000222337	NA	RN7SKP225	misc_RNA	352
ENSG00000222339	NA	AP000807.2	miRNA	80
ENSG00000222343	NA	RN7SKP139	misc_RNA	293
ENSG00000222344	NA	RNU6-613P	snRNA	108
ENSG00000222345	NA	SNORD19	snoRNA	76
ENSG00000222346	NA	RNA5SP237	rRNA	113
ENSG00000222348	NA	RNU6-814P	snRNA	108
ENSG00000222351	NA	Y_RNA	misc_RNA	107
ENSG00000222352	NA	RN7SKP221	misc_RNA	13
ENSG00000222355	NA	RNU2-29P	snRNA	189
ENSG00000222356	NA	RNU6-710P	snRNA	105
ENSG00000222357	NA	RNU2-20P	snRNA	191
ENSG00000222359	NA	RNU6-355P	snRNA	104
ENSG00000222361	NA	RNU6-1186P	snRNA	97
ENSG00000222363	NA	RNU4-34P	snRNA	124
ENSG00000222364	NA	RNU6-96P	snRNA	96
ENSG00000222365	NA	SNORD12B	snoRNA	91
ENSG00000222370	NA	SNORA36B	snoRNA	131
ENSG00000222371	NA	RN7SKP202	misc_RNA	330
ENSG00000222373	NA	RNY5P5	misc_RNA	78
ENSG00000222374	NA	AC022021.1	miRNA	107
ENSG00000222375	NA	RN7SKP127	misc_RNA	354
ENSG00000222376	NA	RN7SKP152	misc_RNA	315
ENSG00000222378	NA	RNA5SP44	rRNA	133
ENSG00000222383	NA	RNA5SP203	rRNA	136
ENSG00000222385	NA	RN7SKP158	misc_RNA	326
ENSG00000222386	NA	RN7SKP86	misc_RNA	332
ENSG00000222389	NA	RNU2-28P	snRNA	189
ENSG00000222391	NA	AL137118.1	miRNA	68
ENSG00000222394	NA	Y_RNA	misc_RNA	110
ENSG00000222395	NA	Y_RNA	misc_RNA	104
ENSG00000222397	NA	RN7SKP229	misc_RNA	302
ENSG00000222398	NA	RNU6-554P	snRNA	106
ENSG00000222399	NA	RNU6-791P	snRNA	104
ENSG00000222404	NA	RN7SKP281	misc_RNA	352
ENSG00000222405	NA	RNU4-65P	snRNA	140
ENSG00000222406	NA	RNA5SP314	rRNA	116
ENSG00000222407	NA	RNA5SP80	rRNA	111
ENSG00000222408	NA	AL160279.1	miRNA	93
ENSG00000222409	NA	AC103996.1	miRNA	116
ENSG00000222411	NA	RNY5P3	misc_RNA	78
ENSG00000222412	NA	Y_RNA	misc_RNA	95
ENSG00000222413	NA	RN7SKP125	misc_RNA	302
ENSG00000222414	NA	RNU2-59P	snRNA	191
ENSG00000222416	NA	RNA5SP274	rRNA	108
ENSG00000222418	NA	RNA5SP113	rRNA	84
ENSG00000222419	NA	RNA5SP511	rRNA	115
ENSG00000222421	NA	Y_RNA	misc_RNA	109
ENSG00000222426	NA	RNU2-50P	snRNA	143
ENSG00000222427	NA	RNA5SP338	rRNA	85
ENSG00000222428	NA	RNA5SP231	rRNA	138
ENSG00000222429	NA	RNU6-955P	snRNA	104
ENSG00000222430	NA	Y_RNA	misc_RNA	100
ENSG00000222431	NA	RNU6-141P	snRNA	105
ENSG00000222432	NA	Y_RNA	misc_RNA	113
ENSG00000222436	NA	RN7SKP278	misc_RNA	342
ENSG00000222437	NA	AC118282.3	miRNA	82
ENSG00000222438	NA	RNU6-1077P	snRNA	102
ENSG00000222439	NA	RNU6-994P	snRNA	111
ENSG00000222440	NA	RNU2-26P	snRNA	191
ENSG00000222445	NA	RN7SKP56	misc_RNA	331
ENSG00000222448	NA	RN7SKP150	misc_RNA	321
ENSG00000222449	NA	RNU6-1140P	snRNA	106
ENSG00000222451	NA	RN7SKP143	misc_RNA	310
ENSG00000222452	NA	RN7SKP59	misc_RNA	314
ENSG00000222455	NA	RNA5SP296	rRNA	111
ENSG00000222457	NA	RNU6-121P	snRNA	99
ENSG00000222459	NA	RNA5SP293	rRNA	113
ENSG00000222460	NA	RN7SKP271	misc_RNA	320
ENSG00000222463	NA	AP005138.1	miRNA	78
ENSG00000222465	NA	RNU2-5P	snRNA	180
ENSG00000222467	NA	Y_RNA	misc_RNA	92
ENSG00000222468	NA	RNA5SP261	rRNA	106
ENSG00000222477	NA	RNU2-23P	snRNA	195
ENSG00000222481	NA	AC012150.1	miRNA	100
ENSG00000222482	NA	AC005071.1	miRNA	85
ENSG00000222486	NA	RNU6-77P	snRNA	91
ENSG00000222488	NA	RNU6-285P	snRNA	100
ENSG00000222489	109616976	SNORA79	snoRNA	148
ENSG00000222490	NA	RNU6-712P	snRNA	100
ENSG00000222492	NA	AC092069.1	miRNA	93
ENSG00000222493	NA	Y_RNA	misc_RNA	85
ENSG00000222496	NA	RN7SKP200	misc_RNA	320
ENSG00000222499	NA	RN7SKP177	misc_RNA	355
ENSG00000222500	NA	RNA5SP475	rRNA	110
ENSG00000222501	NA	RNU4-25P	snRNA	167
ENSG00000222503	NA	Y_RNA	misc_RNA	108
ENSG00000222506	NA	Y_RNA	misc_RNA	102
ENSG00000222509	NA	Y_RNA	misc_RNA	105
ENSG00000222511	NA	Y_RNA	misc_RNA	99
ENSG00000222512	NA	AL137019.1	miRNA	78
ENSG00000222514	NA	RN7SKP223	misc_RNA	62
ENSG00000222515	NA	RN7SKP240	misc_RNA	375
ENSG00000222518	NA	AL645819.1	miRNA	91
ENSG00000222520	NA	RNA5SP451	rRNA	110
ENSG00000222522	NA	RNU6-519P	snRNA	108
ENSG00000222524	NA	RN7SKP109	misc_RNA	316
ENSG00000222526	NA	AC060835.1	miRNA	104
ENSG00000222529	NA	Y_RNA	misc_RNA	98
ENSG00000222532	NA	MIR1468	miRNA	86
ENSG00000222533	NA	RNU6-705P	snRNA	104
ENSG00000222536	NA	RNU2-39P	snRNA	198
ENSG00000222543	NA	RN7SKP220	misc_RNA	288
ENSG00000222544	NA	RNU6-735P	snRNA	107
ENSG00000222545	NA	AC080037.1	miRNA	89
ENSG00000222546	NA	RNA5SP251	rRNA	137
ENSG00000222548	NA	AC006534.1	miRNA	73
ENSG00000222551	NA	AC106732.1	miRNA	84
ENSG00000222552	NA	RNA5SP60	rRNA	87
ENSG00000222558	NA	RNU6-1064P	snRNA	104
ENSG00000222560	NA	RNU4-43P	snRNA	137
ENSG00000222561	NA	RNU6-1025P	snRNA	104
ENSG00000222563	NA	RNU6-305P	snRNA	75
ENSG00000222570	NA	AF216667.1	miRNA	103
ENSG00000222574	NA	RN7SKP61	misc_RNA	295
ENSG00000222578	NA	RNA5SP345	rRNA	108
ENSG00000222579	NA	Y_RNA	misc_RNA	95
ENSG00000222581	NA	RNU2-47P	snRNA	186
ENSG00000222582	NA	RNU2-66P	snRNA	161
ENSG00000222583	NA	RN7SKP222	misc_RNA	315
ENSG00000222585	NA	RNA5SP494	rRNA	129
ENSG00000222586	NA	AC010999.1	miRNA	73
ENSG00000222588	NA	SNORA19	snoRNA	129
ENSG00000222589	NA	RN7SKP159	misc_RNA	292
ENSG00000222591	NA	AC118345.2	miRNA	155
ENSG00000222592	NA	RNU6-887P	snRNA	100
ENSG00000222594	NA	RN7SKP235	misc_RNA	305
ENSG00000222596	NA	AL445523.1	miRNA	106
ENSG00000222598	NA	RNU2-49P	snRNA	184
ENSG00000222601	NA	Y_RNA	misc_RNA	89
ENSG00000222602	NA	AL136160.1	miRNA	91
ENSG00000222604	NA	SNORA7	snoRNA	95
ENSG00000222607	NA	RNU6-628P	snRNA	107
ENSG00000222608	NA	RNA5SP504	rRNA	117
ENSG00000222609	NA	RNU4-69P	snRNA	143
ENSG00000222610	NA	RNU6-402P	snRNA	103
ENSG00000222612	NA	RNU2-52P	snRNA	190
ENSG00000222613	NA	Y_RNA	misc_RNA	103
ENSG00000222614	NA	Y_RNA	misc_RNA	70
ENSG00000222615	NA	AC134025.1	miRNA	103
ENSG00000222616	NA	RN7SKP27	misc_RNA	333
ENSG00000222617	NA	RN7SKP254	misc_RNA	310
ENSG00000222623	NA	RNU6-1100P	snRNA	104
ENSG00000222624	NA	RNU2-15P	snRNA	137
ENSG00000222626	NA	RNU2-48P	snRNA	191
ENSG00000222627	NA	RNU2-37P	snRNA	177
ENSG00000222629	NA	RNU2-42P	snRNA	113
ENSG00000222630	NA	RN7SKP41	misc_RNA	305
ENSG00000222631	NA	AC025426.1	miRNA	91
ENSG00000222635	NA	RNU6-1203P	snRNA	110
ENSG00000222640	NA	RNU2-51P	snRNA	197
ENSG00000222643	NA	AL603632.1	miRNA	118
ENSG00000222644	NA	RNU2-16P	snRNA	136
ENSG00000222647	NA	AC002070.1	miRNA	104
ENSG00000222649	NA	Y_RNA	misc_RNA	95
ENSG00000222650	NA	RNU2-70P	snRNA	179
ENSG00000222652	NA	RNU6-248P	snRNA	107
ENSG00000222658	NA	Y_RNA	misc_RNA	97
ENSG00000222659	NA	RNU2-8P	snRNA	190
ENSG00000222663	NA	RNU4-55P	snRNA	137
ENSG00000222664	NA	RN7SKP123	misc_RNA	291
ENSG00000222666	NA	U3	snoRNA	212
ENSG00000222667	NA	RNU6-394P	snRNA	107
ENSG00000222675	NA	RNA5SP146	rRNA	123
ENSG00000222677	NA	AL513123.1	miRNA	97
ENSG00000222678	NA	RN7SKP213	misc_RNA	298
ENSG00000222679	NA	RNU6-1267P	snRNA	107
ENSG00000222682	NA	RNA5SP38	rRNA	119
ENSG00000222683	NA	AC093004.1	miRNA	118
ENSG00000222685	NA	RN7SKP119	misc_RNA	273
ENSG00000222686	NA	RNU4-72P	snRNA	173
ENSG00000222691	NA	RNU6-733P	snRNA	104
ENSG00000222692	NA	AC007402.1	miRNA	97
ENSG00000222693	NA	RN7SKP120	misc_RNA	341
ENSG00000222698	NA	Y_RNA	misc_RNA	95
ENSG00000222701	NA	Y_RNA	misc_RNA	117
ENSG00000222704	NA	RN7SKP182	misc_RNA	298
ENSG00000222705	NA	RN7SKP39	misc_RNA	322
ENSG00000222706	NA	RN7SKP89	misc_RNA	242
ENSG00000222713	NA	RN7SKP51	misc_RNA	304
ENSG00000222714	NA	RN7SKP38	misc_RNA	309
ENSG00000222715	NA	MIR1911	miRNA	80
ENSG00000222717	NA	AC016553.1	miRNA	84
ENSG00000222719	NA	AC116038.2	miRNA	99
ENSG00000222721	NA	RN7SKP188	misc_RNA	317
ENSG00000222722	NA	AL161790.1	miRNA	74
ENSG00000222724	NA	RNU2-63P	snRNA	194
ENSG00000222726	NA	RNU2-7P	snRNA	178
ENSG00000222727	NA	RNU4-64P	snRNA	131
ENSG00000222729	NA	RNU2-67P	snRNA	106
ENSG00000222730	NA	AC092296.1	miRNA	55
ENSG00000222732	NA	AC008671.1	miRNA	114
ENSG00000222733	NA	RNY4P29	misc_RNA	97
ENSG00000222736	NA	RNU4-6P	snRNA	122
ENSG00000222740	NA	RNA5SP328	rRNA	109
ENSG00000222741	NA	RNA5SP229	rRNA	99
ENSG00000222743	NA	RNU6-1190P	snRNA	104
ENSG00000222744	NA	RN7SKP166	misc_RNA	305
ENSG00000222747	NA	RNA5SP25	rRNA	110
ENSG00000222749	NA	AL021398.1	miRNA	93
ENSG00000222755	NA	RN7SKP206	misc_RNA	293
ENSG00000222760	NA	RNU4-53P	snRNA	140
ENSG00000222761	NA	RNU6-684P	snRNA	106
ENSG00000222764	NA	RN7SKP106	misc_RNA	272
ENSG00000222765	NA	RNU2-40P	snRNA	196
ENSG00000222767	NA	Y_RNA	misc_RNA	95
ENSG00000222770	NA	AC138761.1	miRNA	88
ENSG00000222774	NA	RN7SKP121	misc_RNA	305
ENSG00000222776	NA	AE000659.1	miRNA	82
ENSG00000222777	NA	RNU6-233P	snRNA	141
ENSG00000222778	NA	RNA5SP144	rRNA	116
ENSG00000222783	NA	RN7SKP212	misc_RNA	328
ENSG00000222784	NA	RN7SKP91	misc_RNA	288
ENSG00000222787	NA	AL645944.1	miRNA	104
ENSG00000222788	NA	RNU2-38P	snRNA	79
ENSG00000222790	NA	RNU4-14P	snRNA	122
ENSG00000222791	NA	RNU6-67P	snRNA	97
ENSG00000222792	NA	RNU6-860P	snRNA	104
ENSG00000222795	NA	RNU4-83P	snRNA	133
ENSG00000222796	NA	RNU6-383P	snRNA	94
ENSG00000222800	NA	RNU2-62P	snRNA	191
ENSG00000222805	NA	AC010319.1	miRNA	101
ENSG00000222806	NA	RNA5SP225	rRNA	135
ENSG00000222808	NA	RNU4-47P	snRNA	114
ENSG00000222810	NA	RNU2-68P	snRNA	191
ENSG00000222821	NA	RNU4-27P	snRNA	139
ENSG00000222826	NA	RN7SKP286	misc_RNA	299
ENSG00000222831	NA	MIR1537	miRNA	61
ENSG00000222832	NA	RNA5SP120	rRNA	112
ENSG00000222833	NA	AC069067.1	miRNA	114
ENSG00000222834	NA	AC074035.1	miRNA	122
ENSG00000222835	NA	RNA5SP100	rRNA	110
ENSG00000222838	NA	RNA5SP136	rRNA	107
ENSG00000222842	NA	RN7SKP168	misc_RNA	300
ENSG00000222844	NA	RNU6-321P	snRNA	106
ENSG00000222845	NA	RN7SKP42	misc_RNA	300
ENSG00000222849	NA	RNA5SP21	rRNA	4
ENSG00000222852	NA	Y_RNA	misc_RNA	90
ENSG00000222854	NA	RNA5SP59	rRNA	110
ENSG00000222858	NA	RNU6-920P	snRNA	92
ENSG00000222859	NA	RN7SKP136	misc_RNA	300
ENSG00000222861	NA	RNY5P4	misc_RNA	79
ENSG00000222862	NA	RNU6-1086P	snRNA	104
ENSG00000222864	NA	AL596268.1	miRNA	128
ENSG00000222869	NA	RNU6-565P	snRNA	100
ENSG00000222870	NA	RNU6-1328P	snRNA	106
ENSG00000222872	NA	RNU4-78P	snRNA	126
ENSG00000222874	NA	RN7SKP33	misc_RNA	340
ENSG00000222880	NA	RN7SKP261	misc_RNA	278
ENSG00000222881	NA	Y_RNA	misc_RNA	107
ENSG00000222883	NA	Y_RNA	misc_RNA	90
ENSG00000222884	NA	AC023513.1	miRNA	122
ENSG00000222888	NA	AC012467.1	miRNA	67
ENSG00000222889	NA	RN7SKP29	misc_RNA	272
ENSG00000222890	NA	RNU6-1068P	snRNA	103
ENSG00000222894	NA	AL662800.1	miRNA	77
ENSG00000222895	NA	RNU6-1133P	snRNA	100
ENSG00000222898	NA	RN7SKP97	misc_RNA	333
ENSG00000222899	NA	AL110292.1	miRNA	123
ENSG00000222909	NA	RNU6-193P	snRNA	107
ENSG00000222915	NA	RNU6-564P	snRNA	104
ENSG00000222920	NA	RNA5SP29	rRNA	106
ENSG00000222921	NA	RNA5SP104	rRNA	118
ENSG00000222922	NA	RNA5SP501	rRNA	112
ENSG00000222923	NA	RNU2-41P	snRNA	178
ENSG00000222924	NA	RNU6-1148P	snRNA	104
ENSG00000222931	NA	RN7SKP205	misc_RNA	307
ENSG00000222932	NA	RNU6-172P	snRNA	93
ENSG00000222934	NA	RN7SKP284	misc_RNA	343
ENSG00000222937	NA	SNORD63	snoRNA	70
ENSG00000222939	NA	AC079467.1	miRNA	87
ENSG00000222940	NA	RNU6-370P	snRNA	104
ENSG00000222941	NA	Y_RNA	misc_RNA	92
ENSG00000222942	NA	RN7SKP58	misc_RNA	305
ENSG00000222945	NA	AC091866.1	miRNA	89
ENSG00000222950	NA	RN7SKP262	misc_RNA	283
ENSG00000222952	NA	RNA5SP41	rRNA	101
ENSG00000222954	NA	AC110611.1	miRNA	92
ENSG00000222955	NA	RNA5SP265	rRNA	111
ENSG00000222958	NA	MIR1913	miRNA	80
ENSG00000222960	NA	RNU6-272P	snRNA	104
ENSG00000222961	NA	AC008949.1	miRNA	61
ENSG00000222966	NA	SNORA40	snoRNA	126
ENSG00000222969	NA	RN7SKP8	misc_RNA	358
ENSG00000222971	NA	RNA5SP222	rRNA	105
ENSG00000222972	NA	RNU6-651P	snRNA	105
ENSG00000222973	NA	RNU2-25P	snRNA	191
ENSG00000222974	NA	RN7SKP228	misc_RNA	263
ENSG00000222976	NA	RN7SKP94	misc_RNA	284
ENSG00000222978	NA	Y_RNA	misc_RNA	95
ENSG00000222979	NA	RN7SKP167	misc_RNA	285
ENSG00000222982	NA	RN7SKP216	misc_RNA	312
ENSG00000222983	NA	RNA5SP127	rRNA	133
ENSG00000222985	NA	RNU2-14P	snRNA	191
ENSG00000222986	NA	RNU5A-5P	snRNA	116
ENSG00000222987	NA	RN7SKP68	misc_RNA	307
ENSG00000222990	NA	RNU4-22P	snRNA	166
ENSG00000222994	NA	AC006322.1	miRNA	102
ENSG00000222997	NA	Y_RNA	misc_RNA	96
ENSG00000222998	NA	RN7SKP259	misc_RNA	333
ENSG00000223001	NA	RNU2-61P	snRNA	191
ENSG00000223003	NA	RNA5SP184	rRNA	108
ENSG00000223004	NA	SNORD29	snoRNA	68
ENSG00000223006	NA	RN7SKP137	misc_RNA	307
ENSG00000223007	NA	RN7SKP73	misc_RNA	292
ENSG00000223009	NA	AL138930.1	miRNA	81
ENSG00000223012	NA	RN7SKP264	misc_RNA	289
ENSG00000223013	NA	RNA5SP344	rRNA	104
ENSG00000223015	NA	RNU6-1135P	snRNA	103
ENSG00000223018	NA	AL096700.1	miRNA	145
ENSG00000223019	NA	RNA5SP306	rRNA	107
ENSG00000223023	NA	Y_RNA	misc_RNA	108
ENSG00000223024	NA	RNU6-55P	snRNA	107
ENSG00000223026	NA	RN7SKP247	misc_RNA	308
ENSG00000223027	NA	SNORA57	snoRNA	141
ENSG00000223029	NA	AC004969.1	miRNA	84
ENSG00000223030	NA	AC091697.1	miRNA	98
ENSG00000223036	NA	AC024158.1	miRNA	123
ENSG00000223037	NA	RNU6-284P	snRNA	106
ENSG00000223039	NA	RN7SKP268	misc_RNA	316
ENSG00000223040	NA	RN7SKP144	misc_RNA	279
ENSG00000223042	NA	RN7SKP161	misc_RNA	305
ENSG00000223044	NA	RNU6-130P	snRNA	103
ENSG00000223046	NA	RNA5SP369	rRNA	108
ENSG00000223047	NA	RNU6-847P	snRNA	108
ENSG00000223052	NA	AC007096.1	miRNA	124
ENSG00000223053	NA	AC022142.1	miRNA	135
ENSG00000223056	NA	RN7SKP169	misc_RNA	291
ENSG00000223059	NA	AL354896.1	miRNA	62
ENSG00000223060	NA	Y_RNA	misc_RNA	95
ENSG00000223062	NA	RNU6-1245P	snRNA	106
ENSG00000223063	NA	AL157823.1	miRNA	136
ENSG00000223064	NA	RNU6-325P	snRNA	105
ENSG00000223070	NA	AC006377.1	miRNA	98
ENSG00000223075	NA	RN7SKP126	misc_RNA	300
ENSG00000223076	NA	RNA5SP31	rRNA	127
ENSG00000223078	NA	RNU2-55P	snRNA	174
ENSG00000223080	NA	Y_RNA	misc_RNA	88
