ensembl_id	entrezgene_id	genesymbol	biotype	Length
34695	ENSG00000235641	NA	LINC00484	lincRNA	3532
34696	ENSG00000235642	NA	PTP4A1P5	pseudogene	455
34697	ENSG00000235643	NA	RP1-69M21.2	lincRNA	1285
34698	ENSG00000235644	NA	AC010095.7	pseudogene	639
34699	ENSG00000235645	NA	RP11-242G20.1	protein_coding	576
34700	ENSG00000235646	NA	MTND1P2	pseudogene	821
34701	ENSG00000235647	NA	RP1-172B20.6	pseudogene	1167
34702	ENSG00000235649	NA	MXRA5P1	pseudogene	8000
34703	ENSG00000235651	NA	AC064850.4	pseudogene	1398
34704	ENSG00000235652	NA	RP11-545I5.3	antisense	3337
34705	ENSG00000235653	NA	AC007253.1	pseudogene	889
34706	ENSG00000235655	NA	H3F3AP4	pseudogene	1022
34707	ENSG00000235656	NA	RPL36P18	pseudogene	318
34708	ENSG00000235659	NA	RP11-374M1.5	lincRNA	439
34709	ENSG00000235660	NA	LINC00345	lincRNA	285
34710	ENSG00000235661	NA	AC023085.1	pseudogene	1046
34711	ENSG00000235663	NA	SAPCD1-AS1	antisense	130
34712	ENSG00000235664	NA	AC005682.8	lincRNA	675
34713	ENSG00000235665	NA	AC007464.1	lincRNA	2610
34714	ENSG00000235669	NA	AC004593.3	antisense	798
34715	ENSG00000235670	NA	RPL21P40	pseudogene	483
34716	ENSG00000235672	NA	AC090286.2	pseudogene	587
34717	ENSG00000235673	NA	RP11-109P14.8	pseudogene	691
34718	ENSG00000235674	NA	LDHAP2	pseudogene	395
34719	ENSG00000235675	NA	AC151961.1	pseudogene	2006
34720	ENSG00000235677	NA	NPM1P26	pseudogene	738
34721	ENSG00000235678	NA	OR5AN2P	pseudogene	896
34722	ENSG00000235679	NA	RP11-449I17.9	pseudogene	223
34723	ENSG00000235681	NA	AC008746.5	pseudogene	218
34724	ENSG00000235683	NA	AC018442.1	pseudogene	2061
34725	ENSG00000235685	NA	RP11-126D17.1	pseudogene	221
34726	ENSG00000235686	NA	PPIAP20	pseudogene	135
34727	ENSG00000235687	NA	LINC00993	lincRNA	635
34728	ENSG00000235688	NA	AC116614.1	antisense	532
34729	ENSG00000235689	NA	AP000351.13	pseudogene	267
34730	ENSG00000235690	NA	CUBNP3	pseudogene	1745
34731	ENSG00000235691	NA	AC006987.5	pseudogene	406
34732	ENSG00000235695	NA	RP11-395P16.1	pseudogene	309
34733	ENSG00000235698	NA	PA2G4P2	pseudogene	1200
34734	ENSG00000235699	100133053	CXorf51B	lincRNA	436
34735	ENSG00000235700	NA	CYCSP52	pseudogene	310
34736	ENSG00000235701	NA	PCBP2P1	pseudogene	977
34737	ENSG00000235702	NA	WI2-925H4.1	antisense	132
34738	ENSG00000235703	NA	LINC00894	antisense	6164
34739	ENSG00000235704	NA	AC023490.2	lincRNA	853
34740	ENSG00000235705	NA	AL133481.1	protein_coding	1548
34741	ENSG00000235706	NA	DICER1-AS1	antisense	3635
34742	ENSG00000235707	NA	RP11-323A7.1	pseudogene	1104
34743	ENSG00000235710	149373	RP5-1097F14.3	antisense	2411
34744	ENSG00000235711	390616	ANKRD34C	protein_coding	5423
34745	ENSG00000235713	NA	RP4-604G5.3	pseudogene	654
34746	ENSG00000235716	NA	KRT18P46	pseudogene	1279
34747	ENSG00000235717	NA	AC068542.2	antisense	624
34748	ENSG00000235718	83552	MFRP	protein_coding	2280
34749	ENSG00000235719	NA	AC010141.1	pseudogene	520
34750	ENSG00000235720	NA	RP11-340I6.6	pseudogene	1163
34751	ENSG00000235721	NA	AC013268.3	pseudogene	2324
34752	ENSG00000235724	NA	AC009299.2	antisense	1624
34753	ENSG00000235725	NA	AC007389.3	lincRNA	1656
34754	ENSG00000235726	NA	AC010148.1	processed_transcript	2318
34755	ENSG00000235728	NA	AC007349.5	lincRNA	872
34756	ENSG00000235729	NA	RP11-29O6.2	pseudogene	343
34757	ENSG00000235730	NA	OR2AF1P	pseudogene	889
34758	ENSG00000235731	NA	AC124997.1	lincRNA	2491
34759	ENSG00000235733	NA	RP3-522P13.3	antisense	572
34760	ENSG00000235734	NA	HMGN1P36	pseudogene	303
34761	ENSG00000235735	NA	RPL7AP72	pseudogene	768
34762	ENSG00000235736	NA	RP1-10C16.1	lincRNA	418
34763	ENSG00000235737	NA	TRIM60P19	pseudogene	1462
34764	ENSG00000235738	NA	RP11-419M24.2	pseudogene	88
34765	ENSG00000235740	NA	RP11-436I24.1	antisense	1699
34766	ENSG00000235741	NA	RP5-866L20.1	lincRNA	683
34767	ENSG00000235742	NA	RP11-5G18.2	pseudogene	178
34768	ENSG00000235743	NA	RP11-439H9.1	lincRNA	312
34769	ENSG00000235746	NA	CTBP2P2	pseudogene	1334
34770	ENSG00000235748	NA	RP11-32D17.4	pseudogene	560
34771	ENSG00000235749	NA	RP11-634B7.4	antisense	1526
34772	ENSG00000235750	9674	KIAA0040	protein_coding	4779
34773	ENSG00000235751	NA	MAGI2-IT1	sense_intronic	574
34774	ENSG00000235756	NA	RP11-339A11.1	pseudogene	1135
34775	ENSG00000235759	NA	ARHGAP42P3	pseudogene	2508
34776	ENSG00000235760	NA	AC138655.4	antisense	762
34777	ENSG00000235761	NA	RP11-293G6__B.2	pseudogene	232
34778	ENSG00000235763	NA	SNRPGP5	pseudogene	220
34779	ENSG00000235768	NA	BRD7P5	pseudogene	1822
34780	ENSG00000235770	NA	LINC00607	lincRNA	5523
34781	ENSG00000235772	NA	AP001625.6	antisense	575
34782	ENSG00000235774	NA	AC023347.1	lincRNA	920
34783	ENSG00000235775	NA	AC063976.2	pseudogene	163
34784	ENSG00000235776	NA	AC000089.3	pseudogene	801
34785	ENSG00000235777	NA	DPYD-AS2	antisense	974
34786	ENSG00000235778	NA	AC130360.8	pseudogene	1117
34787	ENSG00000235779	NA	AC079779.5	lincRNA	3206
34788	ENSG00000235780	728393	USP17L27	protein_coding	1593
34789	ENSG00000235781	NA	XXbac-BPG249D20.9	antisense	851
34790	ENSG00000235782	NA	RP3-333A15.1	antisense	749
34791	ENSG00000235784	NA	HNRNPA1P29	pseudogene	879
34792	ENSG00000235785	NA	AL109767.1	antisense	564
34793	ENSG00000235786	NA	ZNRF3-IT1	sense_intronic	674
34794	ENSG00000235787	NA	RP11-219I21.1	pseudogene	240
34795	ENSG00000235790	NA	RP11-73M7.6	antisense	1702
34796	ENSG00000235794	NA	RP5-837O21.6	pseudogene	331
34797	ENSG00000235795	NA	RP11-421L21.2	antisense	671
34798	ENSG00000235797	NA	RP11-402G3.6	pseudogene	471
34799	ENSG00000235802	NA	HCFC1-AS1	antisense	350
34800	ENSG00000235803	NA	RP11-343J3.6	pseudogene	680
34801	ENSG00000235804	NA	RP4-535B20.2	pseudogene	427
34802	ENSG00000235805	NA	SOCS5P3	pseudogene	1576
34803	ENSG00000235806	NA	RP4-646N3.1	lincRNA	1180
34804	ENSG00000235808	NA	MYL6P2	pseudogene	434
34805	ENSG00000235810	NA	RP11-550A9.1	pseudogene	269
34806	ENSG00000235811	NA	RP11-510N19.3	pseudogene	84
34807	ENSG00000235812	NA	ADAM21P1	pseudogene	2311
34808	ENSG00000235813	NA	RP11-308B5.2	lincRNA	938
34809	ENSG00000235815	NA	RP1-125N5.2	lincRNA	557
34810	ENSG00000235816	NA	PRELID1P3	pseudogene	657
34811	ENSG00000235817	NA	RP11-543E8.2	pseudogene	404
34812	ENSG00000235818	NA	VN1R17P	pseudogene	1090
34813	ENSG00000235819	NA	RP11-359J6.1	lincRNA	197
34814	ENSG00000235820	NA	RP5-1022P6.5	antisense	473
34815	ENSG00000235821	NA	IFITM4P	pseudogene	420
34816	ENSG00000235822	NA	LINC01073	lincRNA	149
34817	ENSG00000235823	NA	LINC00263	processed_transcript	2551
34818	ENSG00000235824	NA	LINC00837	lincRNA	4133
34819	ENSG00000235825	NA	FAM90A9P	pseudogene	1395
34820	ENSG00000235827	NA	TUBB8P9	pseudogene	1276
34821	ENSG00000235828	NA	RPL36AP26	pseudogene	321
34822	ENSG00000235829	NA	TBCAP2	pseudogene	326
34823	ENSG00000235830	NA	SRGAP3-AS4	lincRNA	377
34824	ENSG00000235831	NA	BHLHE40-AS1	antisense	2714
34825	ENSG00000235832	NA	CNN2P3	pseudogene	906
34826	ENSG00000235833	NA	AC159540.14	pseudogene	1028
34827	ENSG00000235834	NA	RP1-60N8.1	sense_intronic	1554
34828	ENSG00000235836	NA	AC124944.4	pseudogene	611
34829	ENSG00000235837	NA	AC073333.8	antisense	509
34830	ENSG00000235838	NA	HSP90AB7P	pseudogene	2454
34831	ENSG00000235840	NA	AC012363.13	lincRNA	555
34832	ENSG00000235843	NA	RP13-16H11.5	antisense	485
34833	ENSG00000235845	NA	RP11-272D20.2	antisense	569
34834	ENSG00000235847	NA	LDHAP7	pseudogene	965
34835	ENSG00000235848	NA	RMDN2-AS1	antisense	1406
34836	ENSG00000235849	NA	HS6ST2-AS1	antisense	550
34837	ENSG00000235852	NA	AC005540.3	antisense	275
34838	ENSG00000235855	NA	RP11-655M14.6	pseudogene	973
34839	ENSG00000235857	NA	CTBP2P1	pseudogene	245
34840	ENSG00000235858	NA	RP11-36D19.8	lincRNA	339
34841	ENSG00000235859	NA	AC006978.6	pseudogene	1371
34842	ENSG00000235861	NA	AC005237.2	pseudogene	219
34843	ENSG00000235862	NA	RP11-338C15.5	antisense	163
34844	ENSG00000235863	8705	B3GALT4	protein_coding	2348
34845	ENSG00000235864	NA	HSPA8P6	pseudogene	1552
34846	ENSG00000235865	NA	GSN-AS1	antisense	4225
34847	ENSG00000235868	NA	GAPDHP31	pseudogene	1014
34848	ENSG00000235869	NA	RP1-102G20.4	pseudogene	334
34849	ENSG00000235871	NA	AC062016.3	pseudogene	676
34850	ENSG00000235872	NA	RP11-335O4.3	antisense	183
34851	ENSG00000235875	NA	ARHGEF7-AS2	antisense	747
34852	ENSG00000235876	NA	FEM1AP4	pseudogene	1987
34853	ENSG00000235878	NA	AP001468.1	protein_coding	804
34854	ENSG00000235879	NA	FAR1P1	pseudogene	934
34855	ENSG00000235880	NA	RP11-59O6.3	antisense	406
34856	ENSG00000235881	NA	AC114776.3	lincRNA	4395
34857	ENSG00000235884	NA	LINC00941	lincRNA	2856
34858	ENSG00000235885	NA	AC023115.2	lincRNA	1479
34859	ENSG00000235886	NA	RP4-672N11.1	lincRNA	411
34860	ENSG00000235887	NA	RP11-763B22.6	lincRNA	408
34861	ENSG00000235888	NA	AF064858.8	lincRNA	1412
34862	ENSG00000235890	NA	TSPEAR-AS1	antisense	1315
34863	ENSG00000235892	NA	PKMP2	pseudogene	1677
34864	ENSG00000235893	NA	RP11-460E7.8	pseudogene	541
34865	ENSG00000235895	NA	AC010154.2	pseudogene	269
34866	ENSG00000235896	NA	IGKV3D-7	IG_V_gene	382
34867	ENSG00000235897	NA	TM4SF19-AS1	antisense	1600
34868	ENSG00000235899	NA	RP11-345L23.1	antisense	566
34869	ENSG00000235901	NA	RP11-342F21.1	pseudogene	3105
34870	ENSG00000235902	NA	RP11-626E13.1	antisense	469
34871	ENSG00000235903	NA	CPB2-AS1	antisense	3954
34872	ENSG00000235904	NA	RBMS3-AS3	antisense	613
34873	ENSG00000235907	NA	RP4-580O19.2	pseudogene	736
34874	ENSG00000235908	NA	RHOA-IT1	sense_intronic	517
34875	ENSG00000235910	NA	AP006216.12	antisense	440
34876	ENSG00000235911	NA	AC019055.1	lincRNA	443
34877	ENSG00000235912	NA	RP1-159A19.3	pseudogene	192
34878	ENSG00000235914	NA	MACROD2-AS1	antisense	1619
34879	ENSG00000235916	NA	RP13-444K19.1	pseudogene	423
34880	ENSG00000235917	NA	RP11-39K24.14	pseudogene	680
34881	ENSG00000235919	NA	ASH1L-AS1	processed_transcript	1385
34882	ENSG00000235920	NA	AC073109.2	pseudogene	978
34883	ENSG00000235922	NA	RP11-323C15.1	pseudogene	542
34884	ENSG00000235924	NA	ZNRF2P3	pseudogene	374
34885	ENSG00000235926	NA	RP13-650G11.1	pseudogene	171
34886	ENSG00000235927	NA	NEXN-AS1	antisense	2336
34887	ENSG00000235929	NA	RP13-928P6.3	pseudogene	505
34888	ENSG00000235930	NA	RP13-81N3.1	pseudogene	301
34889	ENSG00000235931	NA	C10orf40	protein_coding	4602
34890	ENSG00000235932	NA	RP11-250H24.6	pseudogene	353
34891	ENSG00000235933	NA	RP5-1185H19.2	lincRNA	914
34892	ENSG00000235934	NA	AC007405.8	antisense	364
34893	ENSG00000235937	NA	AC008280.1	pseudogene	412
34894	ENSG00000235938	NA	RP11-157L3.4	pseudogene	341
34895	ENSG00000235939	NA	RP11-123B3.2	antisense	435
34896	ENSG00000235940	NA	MTND1P21	pseudogene	285
34897	ENSG00000235942	448835	LCE6A	protein_coding	628
34898	ENSG00000235943	NA	TMEM212-IT1	sense_intronic	470
34899	ENSG00000235944	NA	ZNF815P	pseudogene	3325
34900	ENSG00000235945	NA	AC002543.2	pseudogene	1375
34901	ENSG00000235946	NA	LL0XNC01-240C2.1	pseudogene	496
34902	ENSG00000235947	NA	EGOT	lincRNA	1464
34903	ENSG00000235949	NA	AC061961.2	antisense	432
34904	ENSG00000235950	NA	DUX4L15	pseudogene	1605
34905	ENSG00000235951	NA	AC009965.1	pseudogene	970
34906	ENSG00000235954	NA	TTC28-AS1	processed_transcript	9264
34907	ENSG00000235955	NA	CICP20	pseudogene	2160
34908	ENSG00000235957	NA	COX7CP1	pseudogene	192
34909	ENSG00000235958	NA	UBOX5-AS1	antisense	1714
34910	ENSG00000235959	NA	AC009237.17	pseudogene	424
34911	ENSG00000235961	84968	PNMA6C	protein_coding	2102
34912	ENSG00000235962	NA	RP11-462L8.2	pseudogene	801
34913	ENSG00000235963	NA	MCCD1P1	pseudogene	328
34914	ENSG00000235964	NA	FXYD6P2	pseudogene	288
34915	ENSG00000235965	NA	AP000431.1	lincRNA	790
34916	ENSG00000235967	NA	COX5BP3	pseudogene	367
34917	ENSG00000235968	NA	AC079112.1	pseudogene	939
34918	ENSG00000235969	NA	CHEK2P4	pseudogene	246
34919	ENSG00000235972	NA	RP11-472G23.10	lincRNA	880
34920	ENSG00000235974	NA	VN2R19P	pseudogene	1052
34921	ENSG00000235975	NA	RP1-106C24.1	pseudogene	718
34922	ENSG00000235976	NA	RP1-197J16.1	pseudogene	392
34923	ENSG00000235978	NA	AC018816.3	protein_coding	1121
34924	ENSG00000235979	NA	AC004448.5	lincRNA	2954
34925	ENSG00000235981	NA	AC023274.4	pseudogene	521
34926	ENSG00000235982	NA	AC007875.3	pseudogene	514
34927	ENSG00000235984	NA	GPC5-AS1	antisense	461
34928	ENSG00000235988	NA	RP11-495P10.4	pseudogene	331
34929	ENSG00000235989	NA	MORC2-AS1	antisense	1079
34930	ENSG00000235990	NA	RP11-323D18.5	pseudogene	421
34931	ENSG00000235991	NA	RP11-143H17.1	pseudogene	755
34932	ENSG00000235992	NA	GRAMD4P2	pseudogene	1097
34933	ENSG00000235993	NA	AC007559.1	pseudogene	355
34934	ENSG00000235994	100128124	RP3-470B24.5	lincRNA	1539
34935	ENSG00000235995	NA	UBE2V1P6	pseudogene	422
34936	ENSG00000235996	NA	RP11-97N19.2	antisense	249
34937	ENSG00000235997	NA	AC109642.1	lincRNA	2952
34938	ENSG00000235998	NA	TAAR7P	pseudogene	242
34939	ENSG00000235999	NA	RP11-403I13.8	lincRNA	1986
34940	ENSG00000236002	NA	CTB-75G16.1	pseudogene	864
34941	ENSG00000236003	NA	AC007050.17	antisense	449
34942	ENSG00000236004	NA	RP4-800M22.4	pseudogene	394
34943	ENSG00000236005	NA	RP11-438P9.1	pseudogene	441
34944	ENSG00000236007	NA	AC105921.5	pseudogene	1491
34945	ENSG00000236008	NA	AC011747.4	lincRNA	8956
34946	ENSG00000236009	NA	RP11-293F5.1	lincRNA	761
34947	ENSG00000236012	NA	HIGD1AP12	pseudogene	281
34948	ENSG00000236013	NA	RP3-332B22.1	lincRNA	2058
34949	ENSG00000236015	NA	AC011290.5	pseudogene	823
34950	ENSG00000236016	NA	RP1-3J17.3	antisense	916
34951	ENSG00000236017	NA	ASMTL-AS1	antisense	1110
34952	ENSG00000236018	NA	RP4-814D15.1	pseudogene	766
34953	ENSG00000236021	NA	RP11-195C7.1	antisense	579
34954	ENSG00000236022	NA	RP11-160E2.16	lincRNA	699
34955	ENSG00000236024	NA	RP11-483H20.6	antisense	429
34956	ENSG00000236025	NA	RP11-463J7.1	pseudogene	209
34957	ENSG00000236026	NA	AC009237.14	pseudogene	229
34958	ENSG00000236027	100169851	PATE3	protein_coding	1336
34959	ENSG00000236028	NA	RP11-323C15.2	lincRNA	423
34960	ENSG00000236029	NA	AL953854.2	protein_coding	7440
34961	ENSG00000236030	NA	LINC01036	lincRNA	858
34962	ENSG00000236031	NA	RP11-269F20.1	antisense	685
34963	ENSG00000236032	403273	OR5H14	protein_coding	1080
34964	ENSG00000236035	NA	RP11-90O23.1	pseudogene	792
34965	ENSG00000236036	NA	LINC00445	lincRNA	756
34966	ENSG00000236039	NA	AC019117.2	lincRNA	896
34967	ENSG00000236040	NA	CHIAP1	pseudogene	995
34968	ENSG00000236041	NA	AC013791.2	pseudogene	222
34969	ENSG00000236042	NA	RP1-203C2.2	pseudogene	498
34970	ENSG00000236044	NA	FABP5P2	pseudogene	408
34971	ENSG00000236045	NA	RP3-467K16.7	antisense	727
34972	ENSG00000236046	NA	AC004920.3	lincRNA	482
34973	ENSG00000236047	NA	AC073410.1	pseudogene	589
34974	ENSG00000236048	NA	AC013470.6	pseudogene	1194
34975	ENSG00000236049	NA	AC104777.2	lincRNA	2528
34976	ENSG00000236051	NA	MYCBP2-AS1	antisense	751
34977	ENSG00000236052	105373010	LL22NC03-86D4.1	lincRNA	757
34978	ENSG00000236053	NA	LINC01067	lincRNA	664
34979	ENSG00000236054	NA	LL22NC03-104C7.1	antisense	457
34980	ENSG00000236055	NA	RP11-423O2.2	pseudogene	593
34981	ENSG00000236056	NA	GAPDHP14	pseudogene	937
34982	ENSG00000236058	NA	RP11-215A21.2	pseudogene	554
34983	ENSG00000236060	NA	HSPB1P1	pseudogene	256
34984	ENSG00000236062	NA	GSTM5P1	pseudogene	660
34985	ENSG00000236064	NA	RP6-191P20.4	antisense	2090
34986	ENSG00000236065	NA	RP1-117O3.2	antisense	1317
34987	ENSG00000236066	NA	RP11-389O22.1	lincRNA	543
34988	ENSG00000236068	NA	AC016561.1	pseudogene	1100
34989	ENSG00000236069	NA	RP5-1011O1.3	lincRNA	684
34990	ENSG00000236072	NA	RP11-281B1.2	pseudogene	743
34991	ENSG00000236073	NA	RP11-487E1.2	pseudogene	115
34992	ENSG00000236075	NA	RP11-121P10.1	sense_intronic	292
34993	ENSG00000236076	NA	LINC01072	lincRNA	431
34994	ENSG00000236077	NA	RP11-232D9.2	pseudogene	957
34995	ENSG00000236078	NA	AC095067.1	lincRNA	2761
34996	ENSG00000236079	NA	RP1-32I10.11	pseudogene	452
34997	ENSG00000236080	NA	YAP1P2	pseudogene	610
34998	ENSG00000236081	NA	AC074389.9	lincRNA	989
34999	ENSG00000236082	NA	RP11-217L21.1	antisense	149
35000	ENSG00000236083	NA	OR13E1P	pseudogene	922
35001	ENSG00000236086	NA	HMGN2P28	pseudogene	267
35002	ENSG00000236088	NA	COX10-AS1	processed_transcript	5817
35003	ENSG00000236090	NA	LDHAP3	pseudogene	1008
35004	ENSG00000236091	NA	RP3-473B4.3	lincRNA	961
35005	ENSG00000236094	NA	LINC00545	lincRNA	169
35006	ENSG00000236095	NA	RP11-49O14.2	sense_intronic	779
35007	ENSG00000236097	NA	BNIP3P2	pseudogene	577
35008	ENSG00000236098	NA	RP11-148B18.4	lincRNA	592
35009	ENSG00000236099	NA	AC013403.13	pseudogene	263
35010	ENSG00000236101	NA	RAC1P7	pseudogene	377
35011	ENSG00000236102	NA	RP4-639J15.1	lincRNA	432
35012	ENSG00000236104	9278	ZBTB22	protein_coding	2728
35013	ENSG00000236105	NA	AC000110.1	pseudogene	584
35014	ENSG00000236106	112268411	AC010729.2	lincRNA	1746
35015	ENSG00000236107	NA	AC010127.3	antisense	2892
35016	ENSG00000236108	NA	RP11-383G10.1	pseudogene	305
35017	ENSG00000236109	105373525	AC013402.3	lincRNA	451
35018	ENSG00000236110	NA	OR2AM1P	pseudogene	422
35019	ENSG00000236111	NA	RP11-630I5.1	pseudogene	681
35020	ENSG00000236114	NA	RP11-517P14.7	pseudogene	1962
35021	ENSG00000236115	NA	RP11-62C3.6	antisense	333
35022	ENSG00000236116	NA	AC064853.2	sense_intronic	540
35023	ENSG00000236117	NA	RP4-754E20__A.5	lincRNA	951
35024	ENSG00000236118	NA	LL22NC03-30E12.10	pseudogene	281
35025	ENSG00000236119	NA	AP000688.15	lincRNA	348
35026	ENSG00000236120	NA	RP11-733O18.1	lincRNA	976
35027	ENSG00000236121	NA	HAUS6P2	pseudogene	2404
35028	ENSG00000236123	NA	CEACAMP11	pseudogene	583
35029	ENSG00000236124	NA	HMGN2P23	pseudogene	269
35030	ENSG00000236125	392188	USP17L4	pseudogene	1593
35031	ENSG00000236126	728082	CT47A3	protein_coding	1288
35032	ENSG00000236129	NA	AP002856.4	lincRNA	635
35033	ENSG00000236130	NA	RP11-23B15.1	lincRNA	204
35034	ENSG00000236131	NA	MED13P1	pseudogene	171
35035	ENSG00000236132	NA	CTA-440B3.1	pseudogene	477
35036	ENSG00000236133	NA	LINC01069	lincRNA	546
35037	ENSG00000236136	NA	ADORA2BP	pseudogene	842
35038	ENSG00000236137	NA	RP11-27K13.3	antisense	1550
35039	ENSG00000236138	NA	RP11-413E6.7	pseudogene	1255
35040	ENSG00000236140	NA	RP11-89F3.2	lincRNA	381
35041	ENSG00000236141	NA	AC013727.2	lincRNA	545
35042	ENSG00000236144	NA	AD000090.2	antisense	3914
35043	ENSG00000236145	NA	AC079988.3	lincRNA	544
35044	ENSG00000236146	NA	RP11-65J3.6	pseudogene	335
35045	ENSG00000236148	NA	AC114752.2	pseudogene	549
35046	ENSG00000236151	NA	RP5-1100I6.1	lincRNA	534
35047	ENSG00000236152	NA	MRPS36P1	pseudogene	307
35048	ENSG00000236153	NA	AC104076.3	antisense	265
35049	ENSG00000236154	NA	RP11-343J3.2	antisense	503
35050	ENSG00000236155	NA	RP11-231P20.2	pseudogene	3191
35051	ENSG00000236157	NA	RP11-187C18.4	pseudogene	585
35052	ENSG00000236158	NA	RFC3P1	pseudogene	682
35053	ENSG00000236159	NA	RP3-343K2.4	pseudogene	539
35054	ENSG00000236160	NA	GS1-541M1.2	pseudogene	217
35055	ENSG00000236162	NA	AC092687.3	lincRNA	568
35056	ENSG00000236164	NA	RP11-268F1.3	lincRNA	514
35057	ENSG00000236165	NA	PRADC1P1	pseudogene	525
35058	ENSG00000236166	NA	RP3-523C21.2	lincRNA	746
35059	ENSG00000236167	NA	GAPDHP57	pseudogene	585
35060	ENSG00000236168	NA	RP5-831C21.1	pseudogene	150
35061	ENSG00000236169	NA	LINC00418	lincRNA	430
35062	ENSG00000236170	NA	IGHD1-1	IG_D_gene	17
35063	ENSG00000236171	NA	RP11-501J20.3	pseudogene	487
35064	ENSG00000236172	NA	hsa-mir-7515	lincRNA	6751
35065	ENSG00000236173	NA	RP1-182D15.2	lincRNA	694
35066	ENSG00000236175	NA	SSU72P6	pseudogene	488
35067	ENSG00000236176	NA	LINC00353	lincRNA	640
35068	ENSG00000236179	NA	RP13-221M14.4	pseudogene	891
35069	ENSG00000236180	NA	RP11-163G10.4	pseudogene	421
35070	ENSG00000236182	NA	RP11-297K7.1	pseudogene	754
35071	ENSG00000236184	NA	TCEA1P4	pseudogene	828
35072	ENSG00000236185	NA	HNRNPDLP3	pseudogene	380
35073	ENSG00000236187	NA	GJA6P	pseudogene	1042
35074	ENSG00000236188	NA	PRKX-AS1	antisense	516
35075	ENSG00000236189	NA	RPL18AP15	pseudogene	517
35076	ENSG00000236190	NA	RP3-431C21.1	pseudogene	231
35077	ENSG00000236191	NA	RPS15AP25	pseudogene	390
35078	ENSG00000236193	NA	RP11-105N14.3	lincRNA	717
35079	ENSG00000236194	NA	AC003104.1	sense_intronic	1496
35080	ENSG00000236195	NA	RNMTL1P2	pseudogene	951
35081	ENSG00000236197	NA	AC002429.5	antisense	2569
35082	ENSG00000236198	NA	AC104395.2	pseudogene	1626
35083	ENSG00000236199	NA	RP11-264I13.2	antisense	420
35084	ENSG00000236200	NA	KDM4A-AS1	antisense	1467
35085	ENSG00000236202	NA	GRM7-AS1	antisense	507
35086	ENSG00000236204	NA	AC092594.1	lincRNA	2963
35087	ENSG00000236205	NA	RP3-406C18.1	pseudogene	1005
35088	ENSG00000236206	NA	RP11-306I1.2	lincRNA	492
35089	ENSG00000236208	NA	C10orf71-AS1	antisense	963
35090	ENSG00000236209	NA	AC104135.2	lincRNA	763
35091	ENSG00000236211	NA	AC068137.5	pseudogene	1542
35092	ENSG00000236212	NA	AC009262.2	lincRNA	510
35093	ENSG00000236213	NA	AC006369.2	antisense	313
35094	ENSG00000236216	NA	PPP1R11P1	pseudogene	376
35095	ENSG00000236217	NA	C1DP2	pseudogene	431
35096	ENSG00000236226	NA	RP11-645N11.3	antisense	333
35097	ENSG00000236229	NA	VEZF1P1	pseudogene	1541
35098	ENSG00000236230	NA	RP11-400N13.1	lincRNA	675
35099	ENSG00000236231	NA	AC017048.2	lincRNA	822
35100	ENSG00000236232	NA	AC004112.7	pseudogene	1106
35101	ENSG00000236233	NA	RP11-12A20.7	pseudogene	1867
35102	ENSG00000236234	NA	AC091132.1	antisense	618
35103	ENSG00000236235	NA	LA16c-13E4.3	pseudogene	371
35104	ENSG00000236238	NA	AC093106.4	pseudogene	352
35105	ENSG00000236240	NA	GPC5-IT1	sense_intronic	658
35106	ENSG00000236241	NA	RP11-744O11.2	pseudogene	1715
35107	ENSG00000236242	NA	MYO16-AS1	antisense	580
35108	ENSG00000236243	NA	RPL6P29	pseudogene	865
35109	ENSG00000236244	NA	RP4-799P18.3	antisense	388
35110	ENSG00000236246	NA	AC073135.4	pseudogene	802
35111	ENSG00000236247	NA	RP11-292B8.2	pseudogene	1402
35112	ENSG00000236248	NA	AC104389.32	pseudogene	235
35113	ENSG00000236249	NA	GAGE2C	protein_coding	517
35114	ENSG00000236252	NA	RP11-15J10.8	pseudogene	1263
35115	ENSG00000236253	NA	SLC25A3P1	pseudogene	3164
35116	ENSG00000236254	NA	MTND4P14	pseudogene	1354
35117	ENSG00000236255	NA	AC009404.2	lincRNA	4058
35118	ENSG00000236256	10824	DIAPH2-AS1	antisense	2108
35119	ENSG00000236257	NA	EI24P2	pseudogene	1076
35120	ENSG00000236258	NA	TIMM8BP1	pseudogene	211
35121	ENSG00000236259	NA	AC017083.2	pseudogene	364
35122	ENSG00000236261	NA	RP11-368M16.6	pseudogene	334
35123	ENSG00000236262	NA	SHANK2-AS2	antisense	356
35124	ENSG00000236263	NA	RP11-263K19.6	antisense	241
35125	ENSG00000236264	NA	RPL26P30	pseudogene	645
35126	ENSG00000236266	NA	RP3-467L1.4	antisense	454
35127	ENSG00000236267	NA	AP006216.5	antisense	333
35128	ENSG00000236268	NA	RP11-170N11.1	lincRNA	1586
35129	ENSG00000236269	NA	ENO1-IT1	sense_intronic	744
35130	ENSG00000236272	NA	Z82214.3	antisense	531
35131	ENSG00000236274	NA	RP4-728D4.3	pseudogene	1003
35132	ENSG00000236276	NA	NDP-AS1	antisense	442
35133	ENSG00000236277	NA	NIPA2P5	pseudogene	464
