ID	seqname	strand	start	stop	Geneid	hgnc_symbol	entrezgene_id	biotype
16776401	chr13	+	109934308	109959966	ENSG00000223617	LINC00370	NA	lncRNA
17016254	chr6	-	25053855	25057301	ENSG00000223623	AL133268.2	NA	lncRNA
16777118	chr13	-	19997017	20110903	ENSG00000223625	CYCSP32	NA	processed_pseudogene
16781132	chr13	-	112976881	112985539	ENSG00000223626	LINC01044	104266956	lncRNA
16885718	chr2	+	132160450	132167680	ENSG00000223631	LINC01120	NA	lncRNA
16895101	chr2	-	23580387	23583247	ENSG00000223634	AC012506.2	NA	lncRNA
16678555	chr1	+	229644248	229650019	ENSG00000223635	AL121990.1	NA	lncRNA
17117186	chrY	-	23557034	23563448	ENSG00000223637	RBMY2EP	NA	transcribed_unprocessed_pseudogene
16865778	chr19	+	56270380	56274541	ENSG00000223638	RFPL4A	342931	protein_coding
17117388	chrY	-	27329790	27330920	ENSG00000223641	TTTY17C	NA	lncRNA
16886854	chr2	+	160242878	160261143	ENSG00000223642	AC008277.1	NA	lncRNA
16682316	chr1	-	17177698	17179624	ENSG00000223643	BX284668.1	NA	lncRNA
17050434	chr7	+	112262433	112348135	ENSG00000223646	AC002463.1	101928012	lncRNA
17050428	chr7	+	112257752	112266279	ENSG00000223646	AC002463.1	101928012	lncRNA
16896250	chr2	-	32018892	32029049	ENSG00000223647	LINC01946	105374449	lncRNA
16797583	chr14	-	107113741	107114274	ENSG00000223648	IGHV3-64	NA	IG_V_gene
16677162	chr1	+	211665597	211666259	ENSG00000223649	AC105275.1	NA	lncRNA
16999255	chr5	-	122422861	122426011	ENSG00000223652	AC106786.1	NA	lncRNA
17063245	chr7	-	136468822	136866518	ENSG00000223657	KRT8P51	NA	processed_pseudogene
16897033	chr2	-	43902292	43903461	ENSG00000223658	C1GALT1C1L	728819	protein_coding
16875338	chr19	-	54703321	54703838	ENSG00000223660	AC245052.1	NA	lncRNA
16921556	chr21	+	15954523	15970624	ENSG00000223662	SAMSN1-AS1	100874190	lncRNA
17059613	chr7	-	91268162	91272827	ENSG00000223665	AC000058.1	NA	lncRNA
16921105	chr20	-	61363918	61366699	ENSG00000223669	AL357033.2	NA	lncRNA
16689880	chr1	-	95051112	95057853	ENSG00000223675	AC093117.1	NA	lncRNA
16778294	chr13	-	38624954	38717369	ENSG00000223685	LINC00571	100874188	lncRNA
16924061	chr21	+	47882384	47889219	ENSG00000223692	DIP2A-IT1	100862692	lncRNA
16929648	chr22	+	36784610	36806108	ENSG00000223695	FO393418.1	NA	lncRNA
17081369	chr8	-	133850375	133856543	ENSG00000223697	AF230666.1	NA	lncRNA
16928597	chr22	+	27254597	27261749	ENSG00000223704	LINC01422	NA	lncRNA
17047384	chr7	+	75039624	75046065	ENSG00000223705	NSUN5P1	155400	transcribed_unprocessed_pseudogene
16949830	chr3	+	195270871	195277400	ENSG00000223711	AC069213.1	NA	lncRNA
17102748	chrX	+	41134992	41136031	ENSG00000223714	LINC02601	105373185	lncRNA
16961688	chr3	-	176321931	176354567	ENSG00000223715	LINC01208	NA	lncRNA
17085077	chr9	+	38360424	38376427	ENSG00000223716	AL135785.1	NA	lncRNA
16937079	chr3	+	6532166	6777816	ENSG00000223719	AC069277.2	NA	processed_pseudogene
16937090	chr3	+	6549468	6739557	ENSG00000223719	AC069277.2	NA	processed_pseudogene
16664482	chr1	+	48671637	48672515	ENSG00000223720	AL109659.1	NA	lncRNA
16907670	chr2	-	208174749	208174840	ENSG00000223725	AC009226.1	NA	lncRNA
16933418	chr22	-	27703444	27714499	ENSG00000223726	AL020994.1	NA	lncRNA
16950259	chr3	-	3292371	3668980	ENSG00000223727	AC034195.1	NA	lncRNA
17099682	chr9	-	137185777	137187243	ENSG00000223729	LINC02247	105376310	lncRNA
17102208	chrX	+	24380878	24383541	ENSG00000223731	SUPT20HL1	100130302	protein_coding
16778688	chr13	-	45513384	45563618	ENSG00000223732	AL359706.1	NA	lncRNA
16877550	chr2	+	20251895	20254257	ENSG00000223734	LAPTM4A-DT	124900607	lncRNA
16925452	chr21	-	37832919	37948867	ENSG00000223741	PSMD4P1	NA	processed_pseudogene
17109879	chrX	-	28589649	28604512	ENSG00000223742	AC112495.1	NA	lncRNA
16876514	chr2	+	741977	749856	ENSG00000223751	AC116609.1	NA	lncRNA
16876517	chr2	+	742488	747767	ENSG00000223751	AC116609.1	NA	lncRNA
16895205	chr2	-	24422708	24424567	ENSG00000223754	AC008073.1	NA	lncRNA
16721011	chr11	+	3402191	3430378	ENSG00000223756	TSSC2	NA	transcribed_unprocessed_pseudogene
16885509	chr2	+	130887194	130896990	ENSG00000223760	MED15P9	285103	transcribed_unprocessed_pseudogene
16716295	chr10	-	89351364	89365781	ENSG00000223761	AL138767.2	NA	lncRNA
16679986	chr1	-	852250	855072	ENSG00000223764	LINC02593	100130417	lncRNA
17010188	chr6	+	72160537	72168577	ENSG00000223765	LINC01626	NA	lncRNA
16923745	chr21	+	46707965	46730404	ENSG00000223768	LINC00205	642852	lncRNA
17047843	chr7	+	81638493	81659271	ENSG00000223770	CACNA2D1-AS1	101927356	lncRNA
17101183	chrX	+	2527306	2575270	ENSG00000223773	CD99P1	401577	transcribed_unprocessed_pseudogene
16675884	chr1	+	201862970	201869106	ENSG00000223774	AL513217.1	NA	lncRNA
16700932	chr1	-	236686369	236687808	ENSG00000223776	LGALS8-AS1	100287902	lncRNA
16905441	chr2	-	177588996	177684038	ENSG00000223777	AC092162.1	NA	processed_pseudogene
16963169	chr3	-	195563064	195587275	ENSG00000223783	LINC01983	NA	lncRNA
16702254	chr10	+	6779344	6780988	ENSG00000223784	LINP1	NA	lncRNA
16951546	chr3	-	23845515	23848396	ENSG00000223791	UBE2E1-AS1	100874092	lncRNA
16925155	chr21	-	34636178	34638565	ENSG00000223799	IL10RB-DT	NA	lncRNA
16705033	chr10	+	57228087	57228982	ENSG00000223800	AL355314.1	NA	lncRNA
16870478	chr19	-	18979361	19007488	ENSG00000223802	CERS1	10715	protein_coding
16925628	chr21	-	40110825	40145401	ENSG00000223806	LINC00114	400866	lncRNA
16702379	chr10	+	9012088	9015431	ENSG00000223808	AC044784.1	NA	lncRNA
17114404	chrX	-	134257167	134257532	ENSG00000223809	AC234771.1	NA	lncRNA
17022826	chr6	-	113667194	113698013	ENSG00000223811	AL589684.1	NA	lncRNA
16949642	chr3	+	191274952	191309646	ENSG00000223812	AC073365.1	NA	lncRNA
17056281	chr7	-	29554385	29603286	ENSG00000223813	AC007255.1	NA	lncRNA
16775162	chr13	+	60718832	60727639	ENSG00000223815	DIAPH3-AS2	NA	lncRNA
16900191	chr2	-	92222523	92226032	ENSG00000223816	IGKV1OR2-2	NA	unprocessed_pseudogene
16715219	chr10	-	73267910	73271630	ENSG00000223817	CDH23-AS1	NA	lncRNA
16707026	chr10	+	89578070	89605369	ENSG00000223820	CFL1P1	142913	transcribed_unprocessed_pseudogene
16657647	chr1	+	1072397	1079436	ENSG00000223823	LINC01342	254099	lncRNA
16883564	chr2	+	102095852	102103284	ENSG00000223826	LINC01870	NA	lncRNA
17045871	chr7	+	47009300	47067079	ENSG00000223829	AC004870.2	105375267	lncRNA
16928985	chr22	+	30994296	31002674	ENSG00000223831	AC005006.1	NA	lncRNA
16703747	chr10	+	31893292	31895146	ENSG00000223834	AL161935.1	NA	lncRNA
17007326	chr6	+	32936437	32949282	ENSG00000223837	AL645941.1	NA	lncRNA
17007349	chr6	+	32938080	32938594	ENSG00000223837	AL645941.1	NA	lncRNA
17043953	chr7	+	19393157	19618229	ENSG00000223838	AC007091.1	NA	lncRNA
17085219	chr9	+	42410363	42474269	ENSG00000223839	FAM95B1	100133036	transcribed_unprocessed_pseudogene
16699363	chr1	-	219395590	219398839	ENSG00000223842	AL360093.1	NA	lncRNA
16930996	chr22	+	43912134	43932485	ENSG00000223843	EFCAB6-AS1	NA	lncRNA
16877408	chr2	+	16060521	16076286	ENSG00000223850	MYCNUT	103752554	lncRNA
17042719	chr7	+	560028	565027	ENSG00000223855	HRAT92	441307	lncRNA
16880876	chr2	+	67267678	67269098	ENSG00000223859	AC007403.1	NA	lncRNA
16670894	chr1	+	151512781	151556059	ENSG00000223861	AL365436.1	NA	processed_pseudogene
16880678	chr2	+	64713487	64728038	ENSG00000223863	LINC01805	105374774	lncRNA
16921818	chr21	+	26499782	26507561	ENSG00000223870	AP000233.1	NA	lncRNA
16890701	chr2	+	217735495	217736362	ENSG00000223874	LINC01921	NA	lncRNA
16775415	chr13	+	75824616	75826148	ENSG00000223880	LINC01078	NA	lncRNA
16697647	chr1	-	198566854	198567998	ENSG00000223881	AL157402.1	NA	lncRNA
16948628	chr3	+	183724126	183729207	ENSG00000223882	ABCC5-AS1	100873982	lncRNA
16665967	chr1	+	69521581	69650686	ENSG00000223883	LINC01707	105378785	lncRNA
16894148	chr2	-	7202858	7218011	ENSG00000223884	AC068481.1	101929452	lncRNA
17065357	chr8	+	7137292	7140302	ENSG00000223885	FAM90A13P	441314	unprocessed_pseudogene
16914004	chr20	+	42839600	42854667	ENSG00000223891	OSER1-DT	100505783	lncRNA
17057683	chr7	-	49890017	50160925	ENSG00000223893	GNL2P1	NA	processed_pseudogene
16923926	chr21	+	47640183	47641992	ENSG00000223901	AP001469.1	NA	lncRNA
16891485	chr2	+	220551709	220579408	ENSG00000223903	RPL23P4	NA	processed_pseudogene
16903423	chr2	-	148656970	148660525	ENSG00000223911	AC009480.1	NA	lncRNA
16749935	chr12	+	40550041	40561509	ENSG00000223914	LINC02471	NA	lncRNA
16952672	chr3	-	43396351	43733086	ENSG00000223916	AC097638.1	NA	processed_pseudogene
16896672	chr2	-	39024871	39103075	ENSG00000223922	ASS1P2	NA	processed_pseudogene
16890716	chr2	+	218843430	218858457	ENSG00000223923	TNS1-AS1	105373878	lncRNA
16961749	chr3	-	177919838	178103205	ENSG00000223930	AC117453.1	NA	lncRNA
16818443	chr16	+	32063146	32063697	ENSG00000223931	AC142381.1	NA	unprocessed_pseudogene
16898354	chr2	-	64622354	64680932	ENSG00000223935	LGALSL-DT	NA	lncRNA
16948186	chr3	+	177990720	178562217	ENSG00000223941	LINC01014	100874330	lncRNA
16948202	chr3	+	178136989	178175097	ENSG00000223941	LINC01014	100874330	lncRNA
17025551	chr6	-	166186540	166190289	ENSG00000223942	AL590302.1	NA	lncRNA
17008556	chr6	+	41997791	41999120	ENSG00000223946	AL513008.1	NA	lncRNA
16901158	chr2	-	101610138	101618706	ENSG00000223947	AC016738.1	NA	lncRNA
16688153	chr1	-	64560125	64636980	ENSG00000223949	ROR1-AS1	101927034	lncRNA
16665176	chr1	+	56880635	56881638	ENSG00000223956	LINC01767	105378744	lncRNA
16822208	chr16	+	90038988	90067195	ENSG00000223959	AFG3L1P	172	transcribed_unitary_pseudogene
16888143	chr2	+	179278666	179303866	ENSG00000223960	CHROMR	101927027	lncRNA
17085811	chr9	+	73340956	73345772	ENSG00000223966	AL159990.1	NA	lncRNA
17059597	chr7	-	90219933	90226667	ENSG00000223969	AC002456.1	NA	lncRNA
16657436	chr1	+	12190	13639	ENSG00000223972	DDX11L1	100287102	transcribed_unprocessed_pseudogene
16923343	chr21	+	44885009	44887755	ENSG00000223975	AP001048.1	NA	lncRNA
16841929	chr17	-	17577340	17581002	ENSG00000223979	SMCR2	105371564	lncRNA
16700498	chr1	-	231611508	231612271	ENSG00000223982	SNRPD2P2	NA	processed_pseudogene
16893767	chr2	-	490771	492693	ENSG00000223985	LINC01874	727944	lncRNA
16658726	chr1	+	9908376	9910212	ENSG00000223989	AL357140.1	NA	lncRNA
16910306	chr2	-	241920932	241925514	ENSG00000223991	AC104809.1	NA	lncRNA
16716144	chr10	-	87191699	87192271	ENSG00000223993	LINC02647	101929646	lncRNA
16932957	chr22	-	23035263	23035797	ENSG00000223999	AC244250.1	NA	lncRNA
16673934	chr1	+	172745045	173033155	ENSG00000224000	Z97198.1	NA	lncRNA
16673940	chr1	+	172876040	172876824	ENSG00000224000	Z97198.1	NA	lncRNA
16928428	chr22	+	25960816	26125259	ENSG00000224003	YES1P1	NA	processed_pseudogene
16920520	chr20	-	54036874	54043735	ENSG00000224008	LINC01441	101927796	lncRNA
16999709	chr5	-	131514927	131516821	ENSG00000224015	AC063976.1	NA	lncRNA
17045456	chr7	+	41137093	41173105	ENSG00000224017	LINC01449	101928773	lncRNA
16924476	chr21	-	25527484	25560655	ENSG00000224018	AP000470.1	NA	lncRNA
17085630	chr9	+	71155952	71248176	ENSG00000224025	AL353616.1	NA	processed_pseudogene
16933425	chr22	-	27959800	27969534	ENSG00000224027	AL133456.1	NA	lncRNA
16903181	chr2	-	140861152	140889349	ENSG00000224028	LINC01853	NA	lncRNA
17013725	chr6	+	150945813	150947222	ENSG00000224029	AL450344.1	NA	lncRNA
17112993	chrX	-	102881004	102881420	ENSG00000224031	TCEAL3-AS1	NA	lncRNA
16711380	chr10	-	5307996	5313199	ENSG00000224034	LINC02561	110806285	lncRNA
16951350	chr3	-	16729493	16738986	ENSG00000224039	CDYLP1	NA	unprocessed_pseudogene
16882774	chr2	+	90153696	90154258	ENSG00000224041	IGKV3D-15	NA	IG_V_gene
16902991	chr2	-	135493034	135676280	ENSG00000224043	CCNT2-AS1	NA	lncRNA
17059423	chr7	-	86780739	86781736	ENSG00000224046	AC005076.1	101927420	lncRNA
16886476	chr2	+	151468895	151492179	ENSG00000224048	LINC02612	101929282	lncRNA
16949460	chr3	+	187513975	187523046	ENSG00000224049	AC108681.1	NA	lncRNA
16657730	chr1	+	1260136	1264277	ENSG00000224051	CPTP	80772	protein_coding
17057894	chr7	-	55247443	55256648	ENSG00000224057	EGFR-AS1	100507500	lncRNA
17116189	chrY	+	14465804	14468226	ENSG00000224060	ARSLP1	NA	transcribed_unprocessed_pseudogene
16684642	chr1	-	32670370	32672415	ENSG00000224066	AL049795.1	NA	lncRNA
17116171	chrY	+	9638762	9650854	ENSG00000224075	TTTY22	252954	lncRNA
16904274	chr2	-	162279170	162280088	ENSG00000224076	AC009487.1	NA	lncRNA
16731585	chr11	+	116969703	116978886	ENSG00000224077	AP000936.1	NA	lncRNA
16798226	chr15	+	25344292	25344425	ENSG00000224078	SNHG14	NA	lncRNA
16798232	chr15	+	25349006	25349117	ENSG00000224078	SNHG14	NA	lncRNA
16798280	chr15	+	25429088	25429222	ENSG00000224078	SNHG14	NA	lncRNA
16798351	chr15	+	25462360	25462489	ENSG00000224078	SNHG14	NA	lncRNA
16798224	chr15	+	25343864	25343975	ENSG00000224078	SNHG14	NA	lncRNA
16798250	chr15	+	25356912	25357041	ENSG00000224078	SNHG14	NA	lncRNA
16798140	chr15	+	25300221	25300377	ENSG00000224078	SNHG14	NA	lncRNA
16798238	chr15	+	25352619	25352735	ENSG00000224078	SNHG14	NA	lncRNA
16798218	chr15	+	25340774	25340875	ENSG00000224078	SNHG14	NA	lncRNA
16798069	chr15	+	25244117	25244225	ENSG00000224078	SNHG14	NA	lncRNA
16798268	chr15	+	25423697	25423828	ENSG00000224078	SNHG14	NA	lncRNA
16798214	chr15	+	25338981	25339121	ENSG00000224078	SNHG14	NA	lncRNA
16798220	chr15	+	25342468	25342586	ENSG00000224078	SNHG14	NA	lncRNA
16798290	chr15	+	25432496	25432626	ENSG00000224078	SNHG14	NA	lncRNA
16798210	chr15	+	25336737	25336866	ENSG00000224078	SNHG14	NA	lncRNA
16798244	chr15	+	25354145	25354250	ENSG00000224078	SNHG14	NA	lncRNA
16798252	chr15	+	25361485	25361586	ENSG00000224078	SNHG14	NA	lncRNA
16798142	chr15	+	25301630	25301712	ENSG00000224078	SNHG14	NA	lncRNA
16798204	chr15	+	25332614	25332746	ENSG00000224078	SNHG14	NA	lncRNA
16798284	chr15	+	25430590	25430721	ENSG00000224078	SNHG14	NA	lncRNA
16798254	chr15	+	25380789	25383200	ENSG00000224078	SNHG14	NA	lncRNA
16798246	chr15	+	25354345	25354550	ENSG00000224078	SNHG14	NA	lncRNA
16798071	chr15	+	25259470	25261225	ENSG00000224078	SNHG14	NA	lncRNA
16798309	chr15	+	25442529	25442660	ENSG00000224078	SNHG14	NA	lncRNA
16798196	chr15	+	25328543	25328674	ENSG00000224078	SNHG14	NA	lncRNA
16798248	chr15	+	25354702	25354862	ENSG00000224078	SNHG14	NA	lncRNA
16798192	chr15	+	25327736	25327852	ENSG00000224078	SNHG14	NA	lncRNA
16798234	chr15	+	25351311	25351441	ENSG00000224078	SNHG14	NA	lncRNA
16798240	chr15	+	25353057	25353185	ENSG00000224078	SNHG14	NA	lncRNA
17042853	chr7	+	1114086	1117672	ENSG00000224079	AC091729.1	NA	lncRNA
16952152	chr3	-	37094117	37225180	ENSG00000224080	UBE2FP1	NA	processed_pseudogene
16927686	chr22	+	22292609	22297806	ENSG00000224086	PPM1F-AS1	NA	lncRNA
16885506	chr2	+	130865257	130867314	ENSG00000224087	POTEF-AS1	NA	lncRNA
17113799	chrX	-	120072555	120075873	ENSG00000224089	CT47A10	728036	protein_coding
16891128	chr2	+	219866937	219880443	ENSG00000224090	AC097468.1	100129175	lncRNA
16721225	chr11	+	5226271	5228538	ENSG00000224091	AC104389.2	NA	lncRNA
16667277	chr1	+	94057525	94071130	ENSG00000224093	BCAR3-AS1	NA	lncRNA
16901278	chr2	-	103583866	103600887	ENSG00000224095	LINC01935	105373519	lncRNA
16966152	chr4	+	39481875	39483525	ENSG00000224097	AC021148.1	NA	transcribed_processed_pseudogene
16889016	chr2	+	196313256	196343649	ENSG00000224099	AC104823.1	NA	lncRNA
16926108	chr21	-	44384749	44385473	ENSG00000224100	AP001630.1	NA	lncRNA
17045245	chr7	+	37037401	37053235	ENSG00000224101	ELMO1-AS1	100861514	lncRNA
17045465	chr7	+	41733514	41818986	ENSG00000224116	INHBA-AS1	285954	lncRNA
17056946	chr7	-	39444197	39445945	ENSG00000224122	POU6F2-AS1	100861520	lncRNA
16933203	chr22	-	25041133	25055114	ENSG00000224124	POM121L10P	NA	processed_pseudogene
16892863	chr2	+	238135863	238166319	ENSG00000224132	AC112715.1	NA	lncRNA
16890094	chr2	+	208527099	208531748	ENSG00000224137	LINC01857	NA	lncRNA
17051071	chr7	+	126990182	126991577	ENSG00000224138	AC000123.1	NA	lncRNA
17113337	chrX	-	109548648	109550449	ENSG00000224142	AMMECR1-IT1	NA	lncRNA
16688612	chr1	-	75595659	75598261	ENSG00000224149	AC099786.2	NA	lncRNA
16688609	chr1	-	75593515	75598743	ENSG00000224149	AC099786.2	NA	lncRNA
16886860	chr2	+	160465681	160473599	ENSG00000224152	AC009506.1	NA	lncRNA
16949051	chr3	+	184119325	184168918	ENSG00000224153	LINC02054	105374250	lncRNA
17005993	chr6	+	28864307	28865099	ENSG00000224157	HCG14	414760	lncRNA
17005392	chr6	+	24742530	24752149	ENSG00000224164	LINC02828	105374978	lncRNA
16877780	chr2	+	25194259	25262563	ENSG00000224165	DNAJC27-AS1	729723	lncRNA
16668874	chr1	+	113392650	113420493	ENSG00000224167	LINC01357	NA	lncRNA
16880911	chr2	+	67789199	67831420	ENSG00000224173	LINC02831	102724373	lncRNA
16659907	chr1	+	16847189	16848303	ENSG00000224174	AL137802.1	NA	lncRNA
16877157	chr2	+	11534107	11543203	ENSG00000224177	LINC00570	100874055	lncRNA
16989445	chr5	+	134601127	134603585	ENSG00000224186	C5orf66	100996485	lncRNA
16962608	chr3	-	187676548	187694195	ENSG00000224187	LINC01991	NA	lncRNA
16905412	chr2	-	177037923	177053686	ENSG00000224189	HAGLR	401022	lncRNA
16710596	chr10	+	130711143	130714535	ENSG00000224190	LINC02667	728327	lncRNA
16933306	chr22	-	26637297	26650058	ENSG00000224192	SEZ6L-AS1	NA	lncRNA
16894673	chr2	-	15808808	15820608	ENSG00000224194	AC008278.1	NA	lncRNA
16706174	chr10	+	75573276	75574495	ENSG00000224195	AC022400.1	NA	lncRNA
17109765	chrX	-	22180850	22191100	ENSG00000224204	PHEX-AS1	100873942	lncRNA
16688094	chr1	-	63624707	63782902	ENSG00000224209	LINC00466	NA	lncRNA
16703237	chr10	+	23632886	23634110	ENSG00000224215	AL606469.1	105376453	lncRNA
17115792	chrX	-	154564167	154581271	ENSG00000224216	AC234781.1	NA	lncRNA
16977156	chr4	-	77679707	77723117	ENSG00000224218	AC107072.1	NA	lncRNA
16877830	chr2	+	25643986	25650512	ENSG00000224220	DTNB-AS1	NA	lncRNA
16715083	chr10	-	71754382	71768162	ENSG00000224222	LINC02636	NA	lncRNA
17046122	chr7	+	54624663	54639419	ENSG00000224223	VSTM2A-OT1	285878	lncRNA
17046105	chr7	+	54610018	54638773	ENSG00000224223	VSTM2A-OT1	285878	lncRNA
16679769	chr1	+	248153569	248154493	ENSG00000224227	OR2L1P	26247	transcribed_unprocessed_pseudogene
16886123	chr2	+	138859454	138863475	ENSG00000224231	LINC01832	NA	lncRNA
16893482	chr2	+	242295658	242434256	ENSG00000224232	KCTD5P1	NA	processed_pseudogene
17113860	chrX	-	122249960	122251634	ENSG00000224236	MRRFP1	NA	processed_pseudogene
16936810	chr3	+	898807	899774	ENSG00000224239	AC090044.1	NA	lncRNA
16776620	chr13	+	112749810	112762329	ENSG00000224243	SOX1-OT	100505996	lncRNA
16924284	chr21	-	16866251	16868443	ENSG00000224247	AJ009632.1	NA	lncRNA
16710011	chr10	+	123495818	123499245	ENSG00000224250	AC025947.1	NA	lncRNA
16702001	chr10	+	5038045	5039572	ENSG00000224251	AL391427.1	NA	lncRNA
16890457	chr2	+	215275789	215443683	ENSG00000224257	VWC2L-IT1	100885780	lncRNA
16890466	chr2	+	215374920	215401614	ENSG00000224257	VWC2L-IT1	100885780	lncRNA
16672489	chr1	+	159931008	159948876	ENSG00000224259	LINC01133	NA	lncRNA
16698872	chr1	-	209701800	209741018	ENSG00000224260	AL023754.1	NA	lncRNA
16704192	chr10	+	43818459	43823417	ENSG00000224265	LINC02633	NA	lncRNA
16925464	chr21	-	38071073	38073864	ENSG00000224269	AP000697.1	NA	lncRNA
16931499	chr22	+	48027423	48251349	ENSG00000224271	AL117329.1	284930	lncRNA
16910529	chr2	-	242749407	242753111	ENSG00000224272	AC131097.2	NA	lncRNA
16671886	chr1	+	155961181	155971578	ENSG00000224276	ARHGEF2-AS1	107985210	lncRNA
16927976	chr22	+	23909251	23915694	ENSG00000224277	AP000345.1	NA	lncRNA
17113577	chrX	-	118599996	118603083	ENSG00000224281	SLC25A5-AS1	100303728	lncRNA
16696328	chr1	-	170240546	170253349	ENSG00000224286	LINC01142	284688	lncRNA
16909715	chr2	-	234774083	234777055	ENSG00000224287	MSL3P1	151507	transcribed_processed_pseudogene
17110613	chrX	-	48364911	48367226	ENSG00000224292	AF196972.1	101927635	lncRNA
17102819	chrX	+	43036243	43085847	ENSG00000224294	PINCR	101927501	lncRNA
16714794	chr10	-	64883695	64885314	ENSG00000224301	AL590502.1	105378328	lncRNA
17090038	chr9	+	132044737	132048007	ENSG00000224307	AL161785.1	101929331	lncRNA
16693345	chr1	-	152902516	152921686	ENSG00000224308	LINC01527	101927988	lncRNA
16825150	chr16	-	24672743	24682383	ENSG00000224310	LINC01567	400511	lncRNA
16683951	chr1	-	27555597	27560974	ENSG00000224311	AL590640.1	NA	lncRNA
16950186	chr3	-	237441	239090	ENSG00000224318	CHL1-AS2	101927174	lncRNA
17044556	chr7	+	27401265	27449622	ENSG00000224322	AC004009.1	NA	lncRNA
16688832	chr1	-	81000663	81050048	ENSG00000224326	AL136234.1	NA	lncRNA
17006374	chr6	+	30670844	30680961	ENSG00000224328	MDC1-AS1	106478956	lncRNA
17055351	chr7	-	13893980	13898650	ENSG00000224330	AC005019.2	NA	lncRNA
17116908	chrY	-	9374241	9384726	ENSG00000224336	FAM197Y1	NA	unprocessed_pseudogene
17102559	chrX	+	37765400	37808658	ENSG00000224339	SC4MOP	NA	processed_pseudogene
16890049	chr2	+	208038358	208087514	ENSG00000224342	AC007879.1	NA	lncRNA
16779951	chr13	-	78173890	78180686	ENSG00000224347	SCEL-AS1	104355296	lncRNA
16701049	chr1	-	240931554	241520530	ENSG00000224348	AL592076.1	NA	processed_pseudogene
17020688	chr6	-	71122531	71127350	ENSG00000224349	FAM135A-AS1	105377849	lncRNA
16836896	chr17	+	61554422	61599209	ENSG00000224353	ACE3P	NA	transcribed_unprocessed_pseudogene
16673275	chr1	+	165738166	165744844	ENSG00000224358	TMCO1-AS1	NA	lncRNA
16679333	chr1	+	240693752	240694162	ENSG00000224359	AL358176.1	NA	lncRNA
16895111	chr2	-	23729913	23747214	ENSG00000224361	AC011239.1	NA	lncRNA
16691890	chr1	-	144089214	144091946	ENSG00000224363	FP700111.1	NA	lncRNA
16852660	chr18	+	56702971	56720446	ENSG00000224367	OACYLP	NA	transcribed_unitary_pseudogene
17025410	chr6	-	161293920	161339681	ENSG00000224371	AL391361.2	NA	lncRNA
16797574	chr14	-	107081806	107083830	ENSG00000224373	IGHV4-59	NA	IG_V_gene
17012841	chr6	+	135581134	135582071	ENSG00000224374	AL023693.1	NA	lncRNA
17051869	chr7	+	134368896	134372742	ENSG00000224375	AC009276.1	NA	lncRNA
16892116	chr2	+	232253687	232259702	ENSG00000224376	AC017104.1	NA	lncRNA
16701947	chr10	+	4426438	4452804	ENSG00000224382	LINC00703	100507059	lncRNA
16837055	chr17	+	62075711	62081664	ENSG00000224383	PRR29	92340	protein_coding
17011130	chr6	+	97233013	97243697	ENSG00000224384	AL033379.1	NA	lncRNA
16680651	chr1	-	2423739	2424697	ENSG00000224387	AL139246.1	NA	lncRNA
16922940	chr21	+	42552024	42552553	ENSG00000224388	BACE2-IT1	NA	lncRNA
16922920	chr21	+	42539728	42648524	ENSG00000224388	BACE2-IT1	NA	lncRNA
16908192	chr2	-	217455149	217471661	ENSG00000224391	LINC01280	NA	lncRNA
