ID	CHROMOSOMAL_LOCATION	Geneid	hgnc_symbol	entrezgene_id	biotype
A_23_P307430	chr17:42112349-42112290	ENSG00000161654	LSM12	124801	protein_coding
A_32_P95537	chr17:42113458-42113399	ENSG00000161654	LSM12	124801	protein_coding
A_32_P169142	chr17:042112872-042112931	ENSG00000161654	LSM12	124801	protein_coding
A_23_P118581	chr17:42255949-42256008	ENSG00000161664	ASB16	92591	protein_coding
A_24_P56837	chr17:42256390-42256449	ENSG00000161664	ASB16	92591	protein_coding
A_23_P208674	chr19:50986430-50986489	ENSG00000161671	EMC10	284361	protein_coding
A_23_P67321	chr19:51009425-51009366	ENSG00000161677	JOSD2	126119	protein_coding
A_23_P208636	chr19:51165432-51165373	ENSG00000161681	SHANK1	50944	protein_coding
A_23_P408822	chr17:42828808-42828867	ENSG00000161692	DBF4B	80174	protein_coding
A_23_P38328	chr17:42809611-42809670	ENSG00000161692	DBF4B	80174	protein_coding
A_23_P152753	chr17:42827685-42827744	ENSG00000161692	DBF4B	80174	protein_coding
A_24_P253780	chr17:42815792-42818762	ENSG00000161692	DBF4B	80174	protein_coding
A_23_P351757	chr17:43190281-43190064	ENSG00000161714	PLCD3	113026	protein_coding
A_24_P410510	chr17:43204540-43204481	ENSG00000161714	PLCD3	113026	protein_coding
A_23_P379200	chr12:50032708-50032649	ENSG00000161791	FMNL3	91010	protein_coding
A_24_P229350	chr12:50041534-50041141	ENSG00000161791	FMNL3	91010	protein_coding
A_23_P366812	chr12:50358821-50358880	ENSG00000161798	AQP5	362	protein_coding
A_23_P117104	chr12:50359355-50359414	ENSG00000161798	AQP5	362	protein_coding
A_23_P65110	chr12:50383180-50383121	ENSG00000161800	RACGAP1	29127	protein_coding
A_32_P186474	chr12:50383073-50383014	ENSG00000161800	RACGAP1	29127	protein_coding
A_24_P78526	chr12:50867304-50867825	ENSG00000161813	LARP4	113251	protein_coding
A_32_P81334	chr12:50821677-50822761	ENSG00000161813	LARP4	113251	protein_coding
A_24_P222365	chr12:50870080-50870139	ENSG00000161813	LARP4	113251	protein_coding
A_23_P36860	chr12:50847384-50847443	ENSG00000161813	LARP4	113251	protein_coding
A_23_P105442	chr12:52409560-52409619	ENSG00000161835	TAMALIN	160622	protein_coding
A_24_P384397	chr19:10431850-10431791	ENSG00000161847	RAVER1	125950	protein_coding
A_24_P126557	chr19:10427728-10427669	ENSG00000161847	RAVER1	125950	protein_coding
A_23_P53450	chr12:52788135-52788076	ENSG00000161850	KRT82	3888	protein_coding
A_32_P203528	chr19:13010097-13010038	ENSG00000161860	SYCE2	256126	protein_coding
A_24_P314571	chr19:11257053-11256994	ENSG00000161888	SPC24	147841	protein_coding
A_23_P168130	chr6:33689810-33689751	ENSG00000161896	IP6K3	117283	protein_coding
A_24_P305960	chr6:33739247-33739188	ENSG00000161904	LEMD2	221496	protein_coding
A_23_P8123	chr6:33743202-33743160	ENSG00000161904	LEMD2	221496	protein_coding
A_23_P55373	chr17:4534989-4534930	ENSG00000161905	ALOX15	246	protein_coding
A_24_P931250	unmapped	ENSG00000161905	ALOX15	246	protein_coding
A_23_P156550	chr6:41117392-41117333	ENSG00000161911	TREML1	340205	protein_coding
A_24_P280660	chr6:41121703-41121644	ENSG00000161911	TREML1	340205	protein_coding
A_24_P303420	chr6:41107721-41107780	ENSG00000161912	ADCY10P1	221442	transcribed_unprocessed_pseudogene
A_23_P325676	chr19:11597597-11596540	ENSG00000161914	ZNF653	115950	protein_coding
A_23_P425587	chr17:4636387-4636446	ENSG00000161920	MED11	400569	protein_coding
A_23_P38505	chr17:4637619-4637560	ENSG00000161921	CXCL16	58191	protein_coding
A_24_P400832	chr17:5118521-5118580	ENSG00000161929	SCIMP	388325	protein_coding
A_24_P272451	chr17:5116499-5116440	ENSG00000161929	SCIMP	388325	protein_coding
A_32_P86466	chr17:5126664-5124602	ENSG00000161929	SCIMP	388325	protein_coding
A_23_P369746	chr17:6917043-6916080	ENSG00000161939	RNASEK-C17orf49	100529209	protein_coding
A_23_P324813	chr17:6932656-6932715	ENSG00000161940	BCL6B	255877	protein_coding
A_23_P130130	chr17:6929908-6930050	ENSG00000161940	BCL6B	255877	protein_coding
A_23_P130113	chr17:7004739-7004680	ENSG00000161944	ASGR2	433	protein_coding
A_23_P152620	chr17:7463468-7463709	ENSG00000161955	TNFSF13	8741	protein_coding
A_23_P164000	chr17:7474750-7474809	ENSG00000161956	SENP3	26168	protein_coding
A_24_P926972	chr17:7469123-7469182	ENSG00000161956	SENP3	26168	protein_coding
A_23_P207113	chr17:7345914-7345973	ENSG00000161958	FGF11	2256	protein_coding
A_23_P137103	chr17:7481719-7481778	ENSG00000161960	EIF4A1	1973	protein_coding
A_24_P390793	chr17:7481022-7481201	ENSG00000161960	EIF4A1	1973	protein_coding
A_32_P93782	chr17:8285462-8283197	ENSG00000161970	RPL26	6154	protein_coding
A_24_P936963	chr17:008281940-008281999	ENSG00000161970	RPL26	6154	protein_coding
A_23_P33045	chr17:8283239-8283180	ENSG00000161970	RPL26	6154	protein_coding
A_23_P402176	chr17:8633509-8633450	ENSG00000161973	CCDC42	146849	protein_coding
A_24_P382001	chr16:97487-97428	ENSG00000161980	POLR3K	51728	protein_coding
A_23_P152284	chr16:105507-105793	ENSG00000161981	SNRNP25	79622	protein_coding
A_32_P78936	chr16:614964-615023	ENSG00000161992	PRR35	146325	protein_coding
A_24_P275723	chr16:713047-713106	ENSG00000161996	WDR90	197335	protein_coding
A_23_P411833	chr16:717721-717780	ENSG00000161996	WDR90	197335	protein_coding
A_23_P373992	chr16:716317-716480	ENSG00000161996	WDR90	197335	protein_coding
A_23_P408215	chr16:710642-710701	ENSG00000161996	WDR90	197335	protein_coding
A_23_P15073	chr16:732615-732556	ENSG00000161999	JMJD8	339123	protein_coding
A_23_P354864	chr16:772924-772733	ENSG00000162004	CCDC78	124093	protein_coding
A_24_P376139	chr16:827041-827100	ENSG00000162006	MSLNL	401827	protein_coding
A_23_P333934	chr16:823008-822949	ENSG00000162006	MSLNL	401827	protein_coding
A_23_P77545	chr16:1129209-1129268	ENSG00000162009	SSTR5	6755	protein_coding
A_23_P330532	chr16:1827799-1827437	ENSG00000162032	SPSB3	90864	protein_coding
A_23_P3496	chr16:1826843-1826784	ENSG00000162032	SPSB3	90864	protein_coding
A_23_P330537	chr16:1828310-1828251	ENSG00000162032	SPSB3	90864	protein_coding
A_32_P75902	chr16:1884158-1884099	ENSG00000162039	MEIOB	254528	protein_coding
A_23_P26557	chr16:2514795-2514854	ENSG00000162062	TEDC2	80178	protein_coding
A_23_P37954	chr16:2507222-2507281	ENSG00000162063	CCNF	899	protein_coding
A_24_P193592	chr16:2507886-2507945	ENSG00000162063	CCNF	899	protein_coding
A_32_P458096	chr16:2555490-2555549	ENSG00000162065	TBC1D24	57465	protein_coding
A_23_P391637	chr16:2553251-2553310	ENSG00000162065	TBC1D24	57465	protein_coding
A_24_P857002	chr16:002532117-002532058	ENSG00000162065	TBC1D24	57465	protein_coding
A_24_P287785	chr16:2581343-2581402	ENSG00000162066	AMDHD2	51005	protein_coding
A_23_P49351	chr16:2570882-2571019	ENSG00000162066	AMDHD2	51005	protein_coding
A_23_P100408	chr16:2522818-2522877	ENSG00000162068	NTN3	4917	protein_coding
A_24_P273647	chr16:3077825-3077766	ENSG00000162069	BICDL2	146439	protein_coding
A_23_P66211	chr16:3022168-3022227	ENSG00000162073	PAQR4	124222	protein_coding
A_23_P397341	chr16:3022786-3022845	ENSG00000162073	PAQR4	124222	protein_coding
A_32_P197511	chr16:2946771-2949107	ENSG00000162076	FLYWCH2	114984	protein_coding
A_24_P417596	chr16:2949287-2949346	ENSG00000162076	FLYWCH2	114984	protein_coding
A_23_P118203	chr16:2882113-2882172	ENSG00000162078	ZG16B	124220	protein_coding
A_23_P129587	chr16:3367298-3367357	ENSG00000162086	ZNF75A	7627	protein_coding
A_23_P49443	chr16:4016224-4016165	ENSG00000162104	ADCY9	115	protein_coding
A_24_P935103	chr16:4012826-4012767	ENSG00000162104	ADCY9	115	protein_coding
A_23_P424727	chr11:70335802-70335743	ENSG00000162105	SHANK2	22941	protein_coding
A_32_P172002	chr11:070530245-070530186	ENSG00000162105	SHANK2	22941	protein_coding
A_24_P930822	chr11:70617619-70617560	ENSG00000162105	SHANK2	22941	protein_coding
A_23_P334883	chr11:70314422-70314363	ENSG00000162105	SHANK2	22941	protein_coding
A_23_P75978	chr11:72004607-72004548	ENSG00000162129	CLPB	81570	protein_coding
A_23_P203716	chr11:74718612-74718671	ENSG00000162139	NEU3	10825	protein_coding
A_32_P125820	chr11:074721782-074721841	ENSG00000162139	NEU3	10825	protein_coding
A_23_P342131	chr11:61117197-61117138	ENSG00000162144	CYB561A3	220002	protein_coding
A_23_P98571	chr11:61254699-61257299	ENSG00000162148	PPP1R32	220004	protein_coding
A_23_P203392	chr11:62105628-62123844	ENSG00000162174	ASRGL1	80150	protein_coding
A_23_P379864	chr11:62160815-62160874	ENSG00000162174	ASRGL1	80150	protein_coding
A_23_P1936	chr11:62124503-62124562	ENSG00000162174	ASRGL1	80150	protein_coding
A_23_P203391	chr11:62159917-62159976	ENSG00000162174	ASRGL1	80150	protein_coding
A_23_P139192	chr11:62475807-62475866	ENSG00000162188	GNG3	2785	protein_coding
A_24_P258277	chr11:62445012-62444441	ENSG00000162191	UBXN1	51035	protein_coding
A_23_P98605	chr11:62444103-62444044	ENSG00000162191	UBXN1	51035	protein_coding
A_23_P1948	chr11:62430562-62430503	ENSG00000162194	LBHD1	79081	protein_coding
A_32_P186741	chr11:62507677-62507736	ENSG00000162222	TTC9C	283237	protein_coding
A_23_P24751	chr11:62505795-62505854	ENSG00000162222	TTC9C	283237	protein_coding
A_23_P47541	chr11:62554353-62554412	ENSG00000162227	TAF6L	10629	protein_coding
A_23_P13359	chr11:62562431-62561878	ENSG00000162231	NXF1	10482	protein_coding
A_23_P24755	chr11:62574597-62574538	ENSG00000162236	STX5	6811	protein_coding
A_32_P772230	chr11:65139852-65139793	ENSG00000162241	SLC25A45	283130	protein_coding
A_23_P422511	chr11:65143061-65143002	ENSG00000162241	SLC25A45	283130	protein_coding
A_23_P64070	chr11:65143810-65143751	ENSG00000162241	SLC25A45	283130	protein_coding
A_23_P257609	chr3:52028113-52028054	ENSG00000162244	RPL29	6159	protein_coding
A_32_P204019	chr3:52028003-52027944	ENSG00000162244	RPL29	6159	protein_coding
A_23_P6822	chr3:52842661-52842720	ENSG00000162267	ITIH3	3699	protein_coding
A_24_P576174	chr3:53317681-53317622	ENSG00000162290	NA	NA	NA
A_23_P166826	chr3:53321447-53321388	ENSG00000162290	NA	NA	NA
A_23_P138826	chr11:64895724-64895665	ENSG00000162298	SYVN1	84447	protein_coding
A_24_P381224	chr11:64895058-64894999	ENSG00000162298	SYVN1	84447	protein_coding
A_23_P98232	chr11:64854242-64854436	ENSG00000162300	ZFPL1	7542	protein_coding
A_23_P35791	chr11:64139354-64139413	ENSG00000162302	RPS6KA4	8986	protein_coding
A_23_P1505	chr11:68216359-68216418	ENSG00000162337	LRP5	4041	protein_coding
A_23_P98159	chr11:68853341-68853992	ENSG00000162341	TPCN2	219931	protein_coding
A_23_P427587	chr11:69513970-69513911	ENSG00000162344	FGF19	9965	protein_coding
A_23_P52714	chr11:69513759-69513700	ENSG00000162344	FGF19	9965	protein_coding
A_23_P160920	chr1:47649357-47649298	ENSG00000162366	PDZK1IP1	10158	protein_coding
A_23_P394304	chr1:47649711-47649652	ENSG00000162366	PDZK1IP1	10158	protein_coding
A_24_P345314	chr1:47689733-47685845	ENSG00000162367	TAL1	6886	protein_coding
A_23_P63371	chr1:47682477-47682418	ENSG00000162367	TAL1	6886	protein_coding
A_23_P115366	chr1:47843918-47843977	ENSG00000162368	CMPK1	51727	protein_coding
A_23_P904	chr1:49201921-49193667	ENSG00000162373	BEND5	79656	protein_coding
A_24_P188447	chr1:50666551-50666610	ENSG00000162374	ELAVL4	1996	protein_coding
A_24_P944336	chr1:50669075-50669134	ENSG00000162374	ELAVL4	1996	protein_coding
A_24_P930317	chr1:50607480-50610637	ENSG00000162374	ELAVL4	1996	protein_coding
A_23_P347508	chr1:53152605-53152546	ENSG00000162377	COA7	65260	protein_coding
A_32_P224855	chr1:53289464-53289523	ENSG00000162378	ZYG11B	79699	protein_coding
A_32_P5714	chr1:53287143-53287202	ENSG00000162378	ZYG11B	79699	protein_coding
A_23_P426140	chr1:53292218-53292277	ENSG00000162378	ZYG11B	79699	protein_coding
A_24_P49533	chr1:53290938-53290997	ENSG00000162378	ZYG11B	79699	protein_coding
A_32_P113682	chr1:53292845-53292904	ENSG00000162378	ZYG11B	79699	protein_coding
A_24_P203765	chr1:53580455-53574273	ENSG00000162383	SLC1A7	6512	protein_coding
A_23_P325562	chr1:53552968-53552909	ENSG00000162383	SLC1A7	6512	protein_coding
A_23_P23017	chr1:53680117-53680058	ENSG00000162384	CZIB	54987	protein_coding
A_24_P334005	chr1:53683863-53682492	ENSG00000162384	CZIB	54987	protein_coding
A_23_P200216	chr1:53692805-53692746	ENSG00000162385	MAGOH	4116	protein_coding
A_24_P945165	chr1:55104522-55104581	ENSG00000162390	ACOT11	26027	protein_coding
A_23_P325726	chr1:55070090-55070795	ENSG00000162390	ACOT11	26027	protein_coding
A_23_P417415	chr1:55075674-55075733	ENSG00000162390	ACOT11	26027	protein_coding
A_23_P45821	chr1:055074885-055074826	ENSG00000162391	FAM151A	338094	protein_coding
A_23_P407695	chr1:55074920-55074861	ENSG00000162391	FAM151A	338094	protein_coding
A_24_P54253	chr1:55222724-55222665	ENSG00000162396	PARS2	25973	protein_coding
A_23_P51291	chr1:55222923-55222864	ENSG00000162396	PARS2	25973	protein_coding
A_24_P94319	chr1:55280595-55280654	ENSG00000162398	LEXM	163747	protein_coding
A_23_P23029	chr1:55474262-55474321	ENSG00000162399	BSND	7809	protein_coding
A_23_P73992	chr1:55534499-55534440	ENSG00000162402	USP24	23358	protein_coding
A_24_P58122	chr1:55532583-55532524	ENSG00000162402	USP24	23358	protein_coding
A_23_P201808	chr1:56960899-56960840	ENSG00000162407	PLPP3	8613	protein_coding
A_24_P379450	chr1:6581624-6581565	ENSG00000162408	NOL9	79707	protein_coding
A_23_P126727	chr1:6585834-6585775	ENSG00000162408	NOL9	79707	protein_coding
A_32_P94160	chr1:57180117-57180176	ENSG00000162409	PRKAA2	5563	protein_coding
A_23_P52109	chr1:57173951-57174011	ENSG00000162409	PRKAA2	5563	protein_coding
A_23_P60811	chr1:57173211-57173270	ENSG00000162409	PRKAA2	5563	protein_coding
A_23_P201478	chr1:6653121-6653062	ENSG00000162413	KLHL21	9903	protein_coding
A_23_P341223	chr1:6650895-6650836	ENSG00000162413	KLHL21	9903	protein_coding
A_23_P383118	chr1:45482333-45482274	ENSG00000162415	ZSWIM5	57643	protein_coding
A_32_P481631	chr1:45769873-45769932	ENSG00000162415	ZSWIM5	57643	protein_coding
A_23_P137586	chr1:29041171-29041230	ENSG00000162419	GMEB1	10691	protein_coding
A_24_P621023	chr1:29044581-29044640	ENSG00000162419	GMEB1	10691	protein_coding
A_32_P223059	chr1:8390869-8390928	ENSG00000162426	SLC45A1	50651	protein_coding
A_23_P370625	chr1:26144542-26144601	ENSG00000162430	SELENON	57190	protein_coding
A_24_P231250	chr1:26143621-26143680	ENSG00000162430	SELENON	57190	protein_coding
A_23_P200524	chr1:65684579-65690463	ENSG00000162433	AK4	205	protein_coding
A_32_P181131	chr1:065692638-065692579	ENSG00000162433	AK4	205	protein_coding
A_32_P108655	chr1:65692632-65692691	ENSG00000162433	AK4	205	protein_coding
A_32_P95067	chr1:65694099-65694158	ENSG00000162433	AK4	205	protein_coding
A_24_P789425	chr1:65697083-65697144	ENSG00000162433	AK4	205	protein_coding
A_24_P345290	chr1:65694280-65694339	ENSG00000162433	AK4	205	protein_coding
A_24_P410678	chr1:65332680-65332621	ENSG00000162434	JAK1	3716	protein_coding
A_23_P97005	chr1:65303645-65301870	ENSG00000162434	JAK1	3716	protein_coding
A_32_P97305	chr1:065394166-065394225	ENSG00000162434	JAK1	3716	protein_coding
A_23_P74215	chr1:65281379-65281439	ENSG00000162437	RAVER2	55225	protein_coding
A_24_P239902	chr1:65281700-65281759	ENSG00000162437	RAVER2	55225	protein_coding
A_23_P328323	chr1:65298644-65298703	ENSG00000162437	RAVER2	55225	protein_coding
A_23_P34852	chr1:15767027-15767086	ENSG00000162438	CTRC	11330	protein_coding
A_24_P268196	chr1:9989523-9989464	ENSG00000162441	LZIC	84328	protein_coding
A_23_P784	chr1:9992022-9991963	ENSG00000162441	LZIC	84328	protein_coding
A_24_P165423	chr1:10068313-10075879	ENSG00000162444	RBP7	116362	protein_coding
A_24_P383050	chr1:47011724-47011665	ENSG00000162456	KNCN	148930	protein_coding
A_24_P94222	chr1:16101278-16103710	ENSG00000162458	FBLIM1	54751	protein_coding
A_23_P337934	chr1:16112685-16112744	ENSG00000162458	FBLIM1	54751	protein_coding
A_23_P23457	chr1:16095094-16096931	ENSG00000162458	FBLIM1	54751	protein_coding
A_23_P103968	chr1:19611233-19610614	ENSG00000162482	AKR7A3	22977	protein_coding
A_24_P68008	chr1:11785832-11785891	ENSG00000162490	DRAXIN	374946	protein_coding
A_24_P109417	chr1:11779765-11779824	ENSG00000162490	DRAXIN	374946	protein_coding
A_24_P299685	chr1:13940822-13940881	ENSG00000162493	PDPN	10630	protein_coding
A_23_P430068	chr1:13942683-13942742	ENSG00000162493	PDPN	10630	protein_coding
A_23_P103877	chr1:13801828-13801769	ENSG00000162494	LRRC38	126755	protein_coding
A_24_P25794	chr1:13801878-13801819	ENSG00000162494	LRRC38	126755	protein_coding
A_23_P33759	chr1:12628169-12628110	ENSG00000162496	DHRS3	9249	protein_coding
A_32_P75141	chr1:012677657-012677716	ENSG00000162496	DHRS3	9249	protein_coding
A_32_P175881	chr1:012652853-012652794	ENSG00000162496	DHRS3	9249	protein_coding
A_23_P97677	chr1:31188979-31188920	ENSG00000162510	MATN1	4146	protein_coding
A_32_P902988	chr1:31184277-31184218	ENSG00000162510	MATN1	4146	protein_coding
A_32_P105273	chr1:031206317-031206376	ENSG00000162511	LAPTM5	7805	protein_coding
A_24_P114124	chr1:31210466-31208069	ENSG00000162511	LAPTM5	7805	protein_coding
A_23_P86283	chr1:31205902-31205843	ENSG00000162511	LAPTM5	7805	protein_coding
A_23_P74887	chr1:31343300-31343241	ENSG00000162512	SDC3	9672	protein_coding
A_23_P313	chr1:32096214-32096155	ENSG00000162517	PEF1	553115	protein_coding
A_23_P96965	chr1:33146361-33146302	ENSG00000162520	SYNC	81493	protein_coding
A_24_P912095	chr1:33138097-33138270	ENSG00000162521	RBBP4	5928	protein_coding
A_24_P468810	chr1:33151434-33151493	ENSG00000162521	RBBP4	5928	protein_coding
A_23_P45902	chr1:33146441-33146500	ENSG00000162521	RBBP4	5928	protein_coding
A_23_P326691	chr1:33145808-33145867	ENSG00000162521	RBBP4	5928	protein_coding
A_23_P410965	chr1:33240353-33240412	ENSG00000162522	KIAA1522	57648	protein_coding
A_23_P399681	chr1:32829296-32829355	ENSG00000162526	TSSK3	81629	protein_coding
A_23_P158277	chr1:20009254-20009195	ENSG00000162542	TMCO4	255104	protein_coding
A_24_P919605	chr1:020015719-020015778	ENSG00000162542	TMCO4	255104	protein_coding
A_23_P85664	chr1:20518160-20518219	ENSG00000162543	UBXN10	127733	protein_coding
A_24_P942921	chr1:20519089-20519148	ENSG00000162543	UBXN10	127733	protein_coding
A_32_P205053	chr1:20522460-20522519	ENSG00000162543	UBXN10	127733	protein_coding
A_23_P11800	chr1:20809460-20809401	ENSG00000162545	CAMK2N1	55450	protein_coding
A_24_P117620	chr1:20810211-20810152	ENSG00000162545	CAMK2N1	55450	protein_coding
A_32_P57146	chr1:20809752-20809811	ENSG00000162545	CAMK2N1	55450	protein_coding
A_23_P97046	chr1:21894711-21896827	ENSG00000162551	ALPL	249	protein_coding
A_24_P353619	chr1:21903084-21903884	ENSG00000162551	ALPL	249	protein_coding
A_23_P382607	chr1:22446924-22446865	ENSG00000162552	WNT4	54361	protein_coding
A_23_P11787	chr1:22446274-22446215	ENSG00000162552	WNT4	54361	protein_coding
A_24_P165545	chr1:1120389-1120448	ENSG00000162571	TTLL10	254173	protein_coding
A_23_P46412	chr1:1226313-1226483	ENSG00000162572	SCNN1D	6339	protein_coding
A_24_P353905	chr1:1289597-1289452	ENSG00000162576	MXRA8	54587	protein_coding
A_23_P32444	chr1:1288158-1288099	ENSG00000162576	MXRA8	54587	protein_coding
A_24_P49214	chr1:2116522-2116463	ENSG00000162585	FAAP20	199990	protein_coding
A_23_P384108	chr1:2122552-2122611	ENSG00000162585	FAAP20	199990	protein_coding
A_24_P7494	chr1:003499980-003500039	ENSG00000162591	MEGF6	1953	protein_coding
A_24_P926960	chr1:3405056-3404997	ENSG00000162591	MEGF6	1953	protein_coding
A_23_P62583	chr1:3406721-3406662	ENSG00000162591	MEGF6	1953	protein_coding
A_23_P381478	chr1:3683104-3683163	ENSG00000162592	CCDC27	148870	protein_coding
A_23_P425197	chr1:67724706-67724765	ENSG00000162594	IL23R	149233	protein_coding
A_23_P149121	chr1:68512182-68512123	ENSG00000162595	DIRAS3	9077	protein_coding
A_23_P386384	chr1:60456377-60456318	ENSG00000162598	C1orf87	127795	protein_coding
A_23_P85682	chr1:61921914-61921973	ENSG00000162599	NFIA	4774	protein_coding
A_32_P155026	chr1:61928326-61928385	ENSG00000162599	NFIA	4774	protein_coding
A_32_P215847	chr1:061926842-061926783	ENSG00000162599	NFIA	4774	protein_coding
A_24_P762886	chr1:61597158-61597217	ENSG00000162599	NFIA	4774	protein_coding
